오분류 패턴: Disengaged(Sleepy) → Disengaged(Calm)
케이스 수: 5541개
비율: 4.02%
2642. 02-05-83--1-33-23091600000007-04-93
2643. 02-05-83--1-33-23091600000007-04-95
2644. 02-05-83--1-37-23100700000065-04-101
2645. 02-05-83--1-37-23100700000065-04-102
2646. 02-05-83--1-37-23100700000065-04-103
2647. 02-05-83--1-37-23100700000065-04-105
2648. 02-05-83--1-37-23100700000065-04-106
2649. 02-05-83--1-37-23100700000065-04-107
2650. 02-05-83--1-37-23100700000065-04-108
2651. 02-05-83--1-37-23100700000065-04-110
2652. 02-05-83--1-37-23100700000065-04-112
2653. 02-05-83--1-37-23100700000065-04-113
2654. 02-05-83--1-37-23100700000065-04-124
2655. 02-05-83--1-37-23100700000065-04-13
2656. 02-05-83--1-37-23100700000065-04-138
2657. 02-05-83--1-37-23100700000065-04-139
2658. 02-05-83--1-37-23100700000065-04-14
2659. 02-05-83--1-37-23100700000065-04-140
2660. 02-05-83--1-37-23100700000065-04-141
2661. 02-05-83--1-37-23100700000065-04-145
2662. 02-05-83--1-37-23100700000065-04-146
2663. 02-05-83--1-37-23100700000065-04-147
2664. 02-05-83--1-37-23100700000065-04-148
2665. 02-05-83--1-37-23100700000065-04-149
2666. 02-05-83--1-37-23100700000065-04-15
2667. 02-05-83--1-37-23100700000065-04-16
2668. 02-05-83--1-37-23100700000065-04-160
2669. 02-05-83--1-37-23100700000065-04-165
2670. 02-05-83--1-37-23100700000065-04-166
2671. 02-05-83--1-37-23100700000065-04-167
2672. 02-05-83--1-37-23100700000065-04-168
2673. 02-05-83--1-37-23100700000065-04-169
2674. 02-05-83--1-37-23100700000065-04-17
2675. 02-05-83--1-37-23100700000065-04-170
2676. 02-05-83--1-37-23100700000065-04-174
2677. 02-05-83--1-37-23100700000065-04-175
2678. 02-05-83--1-37-23100700000065-04-176
2679. 02-05-83--1-37-23100700000065-04-177
2680. 02-05-83--1-37-23100700000065-04-178
2681. 02-05-83--1-37-23100700000065-04-18
2682. 02-05-83--1-37-23100700000065-04-180
2683. 02-05-83--1-37-23100700000065-04-181
2684. 02-05-83--1-37-23100700000065-04-182
2685. 02-05-83--1-37-23100700000065-04-184
2686. 02-05-83--1-37-23100700000065-04-185
2687. 02-05-83--1-37-23100700000065-04-186
2688. 02-05-83--1-37-23100700000065-04-189
2689. 02-05-83--1-37-23100700000065-04-19
2690. 02-05-83--1-37-23100700000065-04-191
2691. 02-05-83--1-37-23100700000065-04-193
2692. 02-05-83--1-37-23100700000065-04-194
2693. 02-05-83--1-37-23100700000065-04-20
2694. 02-05-83--1-37-23100700000065-04-207
2695. 02-05-83--1-37-23100700000065-04-208
2696. 02-05-83--1-37-23100700000065-04-209
2697. 02-05-83--1-37-23100700000065-04-21
2698. 02-05-83--1-37-23100700000065-04-210
2699. 02-05-83--1-37-23100700000065-04-22
2700. 02-05-83--1-37-23100700000065-04-23
2701. 02-05-83--1-37-23100700000065-04-24
2702. 02-05-83--1-37-23100700000065-04-28
2703. 02-05-83--1-37-23100700000065-04-29
2704. 02-05-83--1-37-23100700000065-04-30
2705. 02-05-83--1-37-23100700000065-04-31
2706. 02-05-83--1-37-23100700000065-04-32
2707. 02-05-83--1-37-23100700000065-04-33
2708. 02-05-83--1-37-23100700000065-04-34
2709. 02-05-83--1-37-23100700000065-04-35
2710. 02-05-83--1-37-23100700000065-04-36
2711. 02-05-83--1-37-23100700000065-04-37
2712. 02-05-83--1-37-23100700000065-04-38
2713. 02-05-83--1-37-23100700000065-04-39
2714. 02-05-83--1-37-23100700000065-04-40
2715. 02-05-83--1-37-23100700000065-04-41
2716. 02-05-83--1-37-23100700000065-04-42
2717. 02-05-83--1-37-23100700000065-04-43
2718. 02-05-83--1-37-23100700000065-04-44
2719. 02-05-83--1-37-23100700000065-04-45
2720. 02-05-83--1-37-23100700000065-04-46
2721. 02-05-83--1-37-23100700000065-04-47
2722. 02-05-83--1-37-23100700000065-04-48
2723. 02-05-83--1-37-23100700000065-04-49
2724. 02-05-83--1-37-23100700000065-04-50
2725. 02-05-83--1-37-23100700000065-04-51
2726. 02-05-83--1-37-23100700000065-04-52
2727. 02-05-83--1-37-23100700000065-04-53
2728. 02-05-83--1-37-23100700000065-04-54
2729. 02-05-83--1-37-23100700000065-04-55
2730. 02-05-83--1-37-23100700000065-04-56
2731. 02-05-83--1-37-23100700000065-04-57
2732. 02-05-83--1-37-23100700000065-04-59
2733. 02-05-83--1-37-23100700000065-04-61
2734. 02-05-83--1-37-23100700000065-04-62
2735. 02-05-83--1-37-23100700000065-04-63
2736. 02-05-83--1-37-23100700000065-04-64
2737. 02-05-83--1-37-23100700000065-04-65
2738. 02-05-83--1-37-23100700000065-04-66
2739. 02-05-83--1-37-23100700000065-04-67
2740. 02-05-83--1-37-23100700000065-04-68
2741. 02-05-83--1-37-23100700000065-04-69
2742. 02-05-83--1-37-23100700000065-04-70
2743. 02-05-83--1-37-23100700000065-04-71
2744. 02-05-83--1-37-23100700000065-04-72
2745. 02-05-83--1-37-23100700000065-04-73
2746. 02-05-83--1-37-23100700000065-04-74
2747. 02-05-83--1-37-23100700000065-04-75
2748. 02-05-83--1-37-23100700000065-04-76
2749. 02-05-83--1-37-23100700000065-04-78
2750. 02-05-83--1-37-23100700000065-04-79
2751. 02-05-83--1-37-23100700000065-04-80
2752. 02-05-83--1-37-23100700000065-04-81
2753. 02-05-83--1-37-23100700000065-04-82
2754. 02-05-83--1-37-23100700000065-04-88
2755. 02-05-83--1-37-23100700000065-04-89
2756. 02-05-83--1-37-23100700000065-04-90
2757. 02-05-83--1-37-23100700000065-04-91
2758. 02-05-83--1-37-23100700000065-04-92
2759. 02-05-83--1-37-23100700000065-04-93
2760. 02-05-83--1-37-23100700000065-04-95
2761. 02-05-83--1-37-23100700000065-04-96
2762. 02-05-83--1-37-23100700000065-04-97
2763. 02-05-83--1-37-23100700000065-04-98
2764. 02-05-83--1-37-23100700000065-04-99
2765. 02-05-83--1-38-23101300000005-04-100
2766. 02-05-83--1-38-23101300000005-04-149
2767. 02-05-83--1-38-23101300000005-04-65
2768. 02-05-83--1-39-23100400000004-04-137
2769. 02-05-83--1-39-23100400000004-04-169
2770. 02-05-83--1-39-23100400000004-04-49
2771. 02-05-83--1-39-23100400000004-04-50
2772. 02-05-83--1-39-23100400000033-04-0
2773. 02-05-83--1-39-23100400000033-04-1
2774. 02-05-83--1-39-23100400000033-04-2
2775. 02-05-83--1-39-23100400000033-04-24
2776. 02-05-83--1-39-23100400000033-04-66
2777. 02-05-83--1-39-23100400000033-04-68
2778. 02-05-83--1-39-23100400000033-04-69
2779. 02-05-83--1-39-23100400000033-04-71
2780. 02-05-83--1-39-23100400000033-04-74
2781. 02-05-83--1-39-23100400000033-04-82
2782. 02-05-83--1-39-23100400000033-04-83
2783. 02-05-83--1-44-23100400000018-04-13
2784. 02-05-83--1-44-23100400000018-04-160
2785. 02-05-83--1-44-23100400000018-04-166
2786. 02-05-83--1-44-23100400000018-04-167
2787. 02-05-83--1-44-23100400000018-04-170
2788. 02-05-83--1-53-23091600000014-04-0
2789. 02-05-83--1-53-23091600000014-04-1
2790. 02-05-83--1-53-23091600000014-04-14
2791. 02-05-83--1-53-23091600000014-04-15
2792. 02-05-83--1-53-23091600000014-04-16
2793. 02-05-83--1-53-23091600000014-04-17
2794. 02-05-83--1-53-23091600000014-04-18
2795. 02-05-83--1-53-23091600000014-04-19
2796. 02-05-83--1-53-23091600000014-04-2
2797. 02-05-83--1-53-23091600000014-04-20
2798. 02-05-83--1-53-23091600000014-04-21
2799. 02-05-83--1-53-23091600000014-04-22
2800. 02-05-83--1-53-23091600000014-04-23
2801. 02-05-83--1-53-23091600000014-04-24
2802. 02-05-83--1-53-23091600000014-04-3
2803. 02-05-83--1-53-23091600000014-04-4
2804. 02-05-83--1-53-23091600000014-04-5
2805. 02-05-83--1-53-23091600000014-04-6
2806. 02-05-83--1-53-23091600000014-04-7
2807. 02-05-83--1-53-23091600000014-04-8
2808. 02-05-83--1-56-23101500000010-04-1
2809. 02-05-83--1-56-23101500000010-04-103
2810. 02-05-83--1-56-23101500000010-04-107
2811. 02-05-83--1-56-23101500000010-04-108
2812. 02-05-83--1-56-23101500000010-04-11
2813. 02-05-83--1-56-23101500000010-04-110
2814. 02-05-83--1-56-23101500000010-04-111
2815. 02-05-83--1-56-23101500000010-04-112
2816. 02-05-83--1-56-23101500000010-04-113
2817. 02-05-83--1-56-23101500000010-04-114
2818. 02-05-83--1-56-23101500000010-04-115
2819. 02-05-83--1-56-23101500000010-04-116
2820. 02-05-83--1-56-23101500000010-04-117
2821. 02-05-83--1-56-23101500000010-04-118
2822. 02-05-83--1-56-23101500000010-04-119
2823. 02-05-83--1-56-23101500000010-04-12
2824. 02-05-83--1-56-23101500000010-04-120
2825. 02-05-83--1-56-23101500000010-04-121
2826. 02-05-83--1-56-23101500000010-04-122
2827. 02-05-83--1-56-23101500000010-04-123
2828. 02-05-83--1-56-23101500000010-04-124
2829. 02-05-83--1-56-23101500000010-04-125
2830. 02-05-83--1-56-23101500000010-04-126
2831. 02-05-83--1-56-23101500000010-04-127
2832. 02-05-83--1-56-23101500000010-04-128
2833. 02-05-83--1-56-23101500000010-04-13
2834. 02-05-83--1-56-23101500000010-04-130
2835. 02-05-83--1-56-23101500000010-04-131
2836. 02-05-83--1-56-23101500000010-04-132
2837. 02-05-83--1-56-23101500000010-04-133
2838. 02-05-83--1-56-23101500000010-04-134
2839. 02-05-83--1-56-23101500000010-04-140
2840. 02-05-83--1-56-23101500000010-04-143
2841. 02-05-83--1-56-23101500000010-04-167
2842. 02-05-83--1-56-23101500000010-04-168
2843. 02-05-83--1-56-23101500000010-04-169
2844. 02-05-83--1-56-23101500000010-04-17
2845. 02-05-83--1-56-23101500000010-04-170
2846. 02-05-83--1-56-23101500000010-04-171
2847. 02-05-83--1-56-23101500000010-04-172
2848. 02-05-83--1-56-23101500000010-04-173
2849. 02-05-83--1-56-23101500000010-04-174
2850. 02-05-83--1-56-23101500000010-04-175
2851. 02-05-83--1-56-23101500000010-04-176
2852. 02-05-83--1-56-23101500000010-04-177
2853. 02-05-83--1-56-23101500000010-04-178
2854. 02-05-83--1-56-23101500000010-04-179
2855. 02-05-83--1-56-23101500000010-04-18
2856. 02-05-83--1-56-23101500000010-04-180
2857. 02-05-83--1-56-23101500000010-04-181
2858. 02-05-83--1-56-23101500000010-04-182
2859. 02-05-83--1-56-23101500000010-04-183
2860. 02-05-83--1-56-23101500000010-04-184
2861. 02-05-83--1-56-23101500000010-04-185
2862. 02-05-83--1-56-23101500000010-04-186
2863. 02-05-83--1-56-23101500000010-04-187
2864. 02-05-83--1-56-23101500000010-04-188
2865. 02-05-83--1-56-23101500000010-04-189
2866. 02-05-83--1-56-23101500000010-04-19
2867. 02-05-83--1-56-23101500000010-04-190
2868. 02-05-83--1-56-23101500000010-04-191
2869. 02-05-83--1-56-23101500000010-04-192
2870. 02-05-83--1-56-23101500000010-04-193
2871. 02-05-83--1-56-23101500000010-04-194
2872. 02-05-83--1-56-23101500000010-04-195
2873. 02-05-83--1-56-23101500000010-04-197
2874. 02-05-83--1-56-23101500000010-04-198
2875. 02-05-83--1-56-23101500000010-04-199
2876. 02-05-83--1-56-23101500000010-04-20
2877. 02-05-83--1-56-23101500000010-04-200
2878. 02-05-83--1-56-23101500000010-04-203
2879. 02-05-83--1-56-23101500000010-04-206
2880. 02-05-83--1-56-23101500000010-04-207
2881. 02-05-83--1-56-23101500000010-04-208
2882. 02-05-83--1-56-23101500000010-04-21
2883. 02-05-83--1-56-23101500000010-04-212
2884. 02-05-83--1-56-23101500000010-04-213
2885. 02-05-83--1-56-23101500000010-04-214
2886. 02-05-83--1-56-23101500000010-04-34
2887. 02-05-83--1-56-23101500000010-04-37
2888. 02-05-83--1-56-23101500000010-04-39
2889. 02-05-83--1-56-23101500000010-04-42
2890. 02-05-83--1-56-23101500000010-04-44
2891. 02-05-83--1-56-23101500000010-04-45
2892. 02-05-83--1-56-23101500000010-04-49
2893. 02-05-83--1-56-23101500000010-04-52
2894. 02-05-83--1-56-23101500000010-04-53
2895. 02-05-83--1-56-23101500000010-04-54
2896. 02-05-83--1-56-23101500000010-04-56
2897. 02-05-83--1-56-23101500000010-04-57
2898. 02-05-83--1-56-23101500000010-04-58
2899. 02-05-83--1-56-23101500000010-04-59
2900. 02-05-83--1-56-23101500000010-04-6
2901. 02-05-83--1-56-23101500000010-04-60
2902. 02-05-83--1-56-23101500000010-04-61
2903. 02-05-83--1-56-23101500000010-04-63
2904. 02-05-83--1-56-23101500000010-04-64
2905. 02-05-83--1-56-23101500000010-04-65
2906. 02-05-83--1-56-23101500000010-04-66
2907. 02-05-83--1-56-23101500000010-04-68
2908. 02-05-83--1-56-23101500000010-04-7
2909. 02-05-83--1-56-23101500000010-04-71
2910. 02-05-83--1-56-23101500000010-04-72
2911. 02-05-83--1-56-23101500000010-04-73
2912. 02-05-83--1-56-23101500000010-04-75
2913. 02-05-83--1-56-23101500000010-04-76
2914. 02-05-83--1-56-23101500000010-04-77
2915. 02-05-83--1-56-23101500000010-04-78
2916. 02-05-83--1-56-23101500000010-04-79
2917. 02-05-83--1-56-23101500000010-04-8
2918. 02-05-83--1-56-23101500000010-04-80
2919. 02-05-83--1-56-23101500000010-04-81
2920. 02-05-83--1-56-23101500000010-04-82
2921. 02-05-83--1-56-23101500000010-04-84
2922. 02-05-83--1-56-23101500000010-04-9
2923. 02-05-83--1-56-23101500000010-04-90
2924. 02-05-83--1-56-23101500000010-04-93
2925. 02-05-83--1-56-23101500000010-04-94
2926. 02-05-83--1-56-23101500000010-04-95
2927. 02-05-83--1-56-23101500000010-04-96
2928. 02-05-83--1-56-23101500000010-04-97
2929. 02-05-83--1-58-23101000000023-04-0
2930. 02-05-83--1-58-23101000000023-04-1
2931. 02-05-83--1-58-23101000000023-04-10
2932. 02-05-83--1-58-23101000000023-04-104
2933. 02-05-83--1-58-23101000000023-04-105
2934. 02-05-83--1-58-23101000000023-04-107
2935. 02-05-83--1-58-23101000000023-04-11
2936. 02-05-83--1-58-23101000000023-04-110
2937. 02-05-83--1-58-23101000000023-04-112
2938. 02-05-83--1-58-23101000000023-04-113
2939. 02-05-83--1-58-23101000000023-04-114
2940. 02-05-83--1-58-23101000000023-04-115
2941. 02-05-83--1-58-23101000000023-04-116
2942. 02-05-83--1-58-23101000000023-04-129
2943. 02-05-83--1-58-23101000000023-04-13
2944. 02-05-83--1-58-23101000000023-04-130
2945. 02-05-83--1-58-23101000000023-04-14
2946. 02-05-83--1-58-23101000000023-04-15
2947. 02-05-83--1-58-23101000000023-04-156
2948. 02-05-83--1-58-23101000000023-04-157
2949. 02-05-83--1-58-23101000000023-04-158
2950. 02-05-83--1-58-23101000000023-04-159
2951. 02-05-83--1-58-23101000000023-04-16
2952. 02-05-83--1-58-23101000000023-04-160
2953. 02-05-83--1-58-23101000000023-04-161
2954. 02-05-83--1-58-23101000000023-04-162
2955. 02-05-83--1-58-23101000000023-04-168
2956. 02-05-83--1-58-23101000000023-04-17
2957. 02-05-83--1-58-23101000000023-04-18
2958. 02-05-83--1-58-23101000000023-04-19
2959. 02-05-83--1-58-23101000000023-04-195
2960. 02-05-83--1-58-23101000000023-04-196
2961. 02-05-83--1-58-23101000000023-04-198
2962. 02-05-83--1-58-23101000000023-04-199
2963. 02-05-83--1-58-23101000000023-04-2
2964. 02-05-83--1-58-23101000000023-04-20
2965. 02-05-83--1-58-23101000000023-04-200
2966. 02-05-83--1-58-23101000000023-04-201
2967. 02-05-83--1-58-23101000000023-04-202
2968. 02-05-83--1-58-23101000000023-04-21
2969. 02-05-83--1-58-23101000000023-04-22
2970. 02-05-83--1-58-23101000000023-04-23
2971. 02-05-83--1-58-23101000000023-04-24
2972. 02-05-83--1-58-23101000000023-04-25
2973. 02-05-83--1-58-23101000000023-04-26
2974. 02-05-83--1-58-23101000000023-04-27
2975. 02-05-83--1-58-23101000000023-04-28
2976. 02-05-83--1-58-23101000000023-04-29
2977. 02-05-83--1-58-23101000000023-04-3
2978. 02-05-83--1-58-23101000000023-04-30
2979. 02-05-83--1-58-23101000000023-04-31
2980. 02-05-83--1-58-23101000000023-04-32
2981. 02-05-83--1-58-23101000000023-04-36
2982. 02-05-83--1-58-23101000000023-04-37
2983. 02-05-83--1-58-23101000000023-04-4
2984. 02-05-83--1-58-23101000000023-04-5
2985. 02-05-83--1-58-23101000000023-04-56
2986. 02-05-83--1-58-23101000000023-04-58
2987. 02-05-83--1-58-23101000000023-04-6
2988. 02-05-83--1-58-23101000000023-04-7
2989. 02-05-83--1-58-23101000000023-04-74
2990. 02-05-83--1-58-23101000000023-04-75
2991. 02-05-83--1-58-23101000000023-04-78
2992. 02-05-83--1-58-23101000000023-04-8
2993. 02-05-83--1-58-23101000000023-04-87
2994. 02-05-83--1-58-23101000000023-04-89
2995. 02-05-83--1-58-23101000000023-04-9
2996. 02-05-83--1-58-23101000000023-04-90
2997. 02-05-83--1-58-23101000000023-04-91
2998. 02-05-83--1-58-23101000000023-04-99
2999. 02-05-83--1-58-23101000000034-04-10
3000. 02-05-83--1-58-23101000000034-04-11
3001. 02-05-83--1-58-23101000000034-04-138
3002. 02-05-83--1-58-23101000000034-04-146
3003. 02-05-83--1-58-23101000000034-04-147
3004. 02-05-83--1-58-23101000000034-04-152
3005. 02-05-83--1-58-23101000000034-04-153
3006. 02-05-83--1-58-23101000000034-04-154
3007. 02-05-83--1-58-23101000000034-04-155
3008. 02-05-83--1-58-23101000000034-04-173
3009. 02-05-83--1-58-23101000000034-04-174
3010. 02-05-83--1-58-23101000000034-04-175
3011. 02-05-83--1-58-23101000000034-04-176
3012. 02-05-83--1-58-23101000000034-04-180
3013. 02-05-83--1-58-23101000000034-04-181
3014. 02-05-83--1-58-23101000000034-04-182
3015. 02-05-83--1-58-23101000000034-04-183
3016. 02-05-83--1-58-23101000000034-04-184
3017. 02-05-83--1-58-23101000000034-04-185
3018. 02-05-83--1-58-23101000000034-04-186
3019. 02-05-83--1-58-23101000000034-04-187
3020. 02-05-83--1-58-23101000000034-04-217
3021. 02-05-83--1-58-23101000000034-04-49
3022. 02-05-83--1-58-23101000000034-04-50
3023. 02-05-83--1-58-23101000000034-04-51
3024. 02-05-83--1-58-23101000000034-04-52
3025. 02-05-83--1-58-23101000000034-04-53
3026. 02-05-83--1-58-23101000000034-04-54
3027. 02-05-83--1-58-23101000000034-04-55
3028. 02-05-83--1-58-23101000000034-04-56
3029. 02-05-83--1-58-23101000000034-04-57
3030. 02-05-83--1-58-23101000000034-04-59
3031. 02-05-83--1-58-23101000000034-04-62
3032. 02-05-83--1-58-23101000000034-04-63
3033. 02-05-83--1-58-23101000000034-04-64
3034. 02-05-83--1-58-23101000000034-04-65
3035. 02-05-83--1-58-23101000000034-04-70
3036. 02-05-83--1-58-23101000000034-04-8
3037. 02-05-83--1-58-23101000000034-04-9
3038. 02-05-83--1-58-23101000000034-04-95
3039. 02-05-83--1-59-23092300000030-04-100
3040. 02-05-83--1-59-23092300000030-04-101
3041. 02-05-83--1-59-23092300000030-04-102
3042. 02-05-83--1-59-23092300000030-04-103
3043. 02-05-83--1-59-23092300000030-04-104
3044. 02-05-83--1-59-23092300000030-04-2
3045. 02-05-83--1-59-23092300000030-04-7
3046. 02-05-83--1-59-23092300000030-04-93
3047. 02-05-83--1-59-23092300000030-04-94
3048. 02-05-83--1-59-23092300000030-04-95
3049. 02-05-83--1-59-23092300000030-04-97
3050. 02-05-83--1-59-23092300000030-04-98
3051. 02-05-83--1-59-23092300000030-04-99
3052. 02-05-83--2-25-23091200000031-04-112
3053. 02-05-83--2-25-23091200000031-04-32
3054. 02-05-83--2-25-23091200000031-04-36
3055. 02-05-83--2-29-23101100000023-04-1
3056. 02-05-83--2-29-23101100000023-04-134
3057. 02-05-83--2-29-23101100000023-04-176
3058. 02-05-83--2-29-23101100000023-04-177
3059. 02-05-83--2-29-23101100000023-04-178
3060. 02-05-83--2-29-23101100000023-04-179
3061. 02-05-83--2-29-23101100000023-04-180
3062. 02-05-83--2-29-23101100000023-04-181
3063. 02-05-83--2-29-23101100000023-04-182
3064. 02-05-83--2-29-23101100000023-04-183
3065. 02-05-83--2-29-23101100000023-04-216
3066. 02-05-83--2-29-23101100000023-04-221
3067. 02-05-83--2-29-23101100000023-04-222
3068. 02-05-83--2-29-23101100000023-04-223
3069. 02-05-83--2-29-23101100000023-04-26
3070. 02-05-83--2-29-23101100000023-04-27
3071. 02-05-83--2-29-23101100000023-04-28
3072. 02-05-83--2-29-23101100000023-04-3
3073. 02-05-83--2-29-23101100000023-04-35
3074. 02-05-83--2-29-23101100000023-04-36
3075. 02-05-83--2-29-23101100000023-04-37
3076. 02-05-83--2-29-23101100000023-04-38
3077. 02-05-83--2-29-23101100000023-04-39
3078. 02-05-83--2-29-23101100000023-04-4
3079. 02-05-83--2-29-23101100000023-04-41
3080. 02-05-83--2-29-23101100000023-04-43
3081. 02-05-83--2-29-23101100000023-04-44
3082. 02-05-83--2-29-23101100000023-04-45
3083. 02-05-83--2-29-23101100000023-04-46
3084. 02-05-83--2-29-23101100000023-04-48
3085. 02-05-83--2-29-23101100000023-04-49
3086. 02-05-83--2-29-23101100000023-04-5
3087. 02-05-83--2-29-23101100000023-04-50
3088. 02-05-83--2-29-23101100000023-04-55
3089. 02-05-83--2-29-23101100000023-04-68
3090. 02-05-83--2-29-23101100000023-04-74
3091. 02-05-83--2-29-23101100000023-04-77
3092. 02-05-83--2-29-23101100000023-04-90
3093. 02-05-83--2-29-23101100000023-04-91
3094. 02-05-83--2-29-23101100000023-04-92
3095. 02-05-83--2-29-23101100000023-04-94
3096. 02-05-83--2-29-23101100000023-04-96
3097. 02-05-83--2-31-23101000000033-04-1
3098. 02-05-83--2-31-23101000000033-04-102
3099. 02-05-83--2-31-23101000000033-04-106
3100. 02-05-83--2-31-23101000000033-04-107
3101. 02-05-83--2-31-23101000000033-04-108
3102. 02-05-83--2-31-23101000000033-04-109
3103. 02-05-83--2-31-23101000000033-04-112
3104. 02-05-83--2-31-23101000000033-04-114
3105. 02-05-83--2-31-23101000000033-04-118
3106. 02-05-83--2-31-23101000000033-04-119
3107. 02-05-83--2-31-23101000000033-04-120
3108. 02-05-83--2-31-23101000000033-04-121
3109. 02-05-83--2-31-23101000000033-04-126
3110. 02-05-83--2-31-23101000000033-04-127
3111. 02-05-83--2-31-23101000000033-04-13
3112. 02-05-83--2-31-23101000000033-04-132
3113. 02-05-83--2-31-23101000000033-04-134
3114. 02-05-83--2-31-23101000000033-04-143
3115. 02-05-83--2-31-23101000000033-04-147
3116. 02-05-83--2-31-23101000000033-04-15
3117. 02-05-83--2-31-23101000000033-04-152
3118. 02-05-83--2-31-23101000000033-04-155
3119. 02-05-83--2-31-23101000000033-04-159
3120. 02-05-83--2-31-23101000000033-04-169
3121. 02-05-83--2-31-23101000000033-04-173
3122. 02-05-83--2-31-23101000000033-04-174
3123. 02-05-83--2-31-23101000000033-04-177
3124. 02-05-83--2-31-23101000000033-04-178
3125. 02-05-83--2-31-23101000000033-04-181
3126. 02-05-83--2-31-23101000000033-04-182
3127. 02-05-83--2-31-23101000000033-04-184
3128. 02-05-83--2-31-23101000000033-04-188
3129. 02-05-83--2-31-23101000000033-04-189
3130. 02-05-83--2-31-23101000000033-04-190
3131. 02-05-83--2-31-23101000000033-04-191
3132. 02-05-83--2-31-23101000000033-04-192
3133. 02-05-83--2-31-23101000000033-04-193
3134. 02-05-83--2-31-23101000000033-04-209
3135. 02-05-83--2-31-23101000000033-04-210
3136. 02-05-83--2-31-23101000000033-04-211
3137. 02-05-83--2-31-23101000000033-04-212
3138. 02-05-83--2-31-23101000000033-04-37
3139. 02-05-83--2-31-23101000000033-04-39
3140. 02-05-83--2-31-23101000000033-04-40
3141. 02-05-83--2-31-23101000000033-04-43
3142. 02-05-83--2-31-23101000000033-04-54
3143. 02-05-83--2-31-23101000000033-04-55
3144. 02-05-83--2-31-23101000000033-04-56
3145. 02-05-83--2-31-23101000000033-04-57
3146. 02-05-83--2-31-23101000000033-04-93
3147. 02-05-83--2-31-23101000000033-04-95
3148. 02-05-83--2-31-23101000000033-04-97
3149. 02-05-83--2-34-23100700000009-04-88
3150. 02-05-83--2-34-23100700000009-04-89
3151. 02-05-83--2-34-23100700000009-04-90
3152. 02-05-83--2-34-23100700000009-04-91
3153. 02-05-83--2-34-23100700000009-04-92
3154. 02-05-83--2-34-23100700000009-04-93
3155. 02-05-83--2-34-23100700000009-04-94
3156. 02-05-83--2-34-23100700000009-04-95
3157. 02-05-83--2-34-23100700000009-04-96
3158. 02-05-83--2-35-23101300000037-04-118
3159. 02-05-83--2-35-23101300000037-04-119
3160. 02-05-83--2-35-23101300000037-04-127
3161. 02-05-83--2-35-23101300000037-04-128
3162. 02-05-83--2-35-23101300000037-04-132
3163. 02-05-83--2-35-23101300000037-04-194
3164. 02-05-83--2-35-23101300000037-04-211
3165. 02-05-83--2-35-23101300000037-04-218
3166. 02-05-83--2-35-23101300000037-04-223
3167. 02-05-83--2-35-23101300000037-04-63
3168. 02-05-83--2-35-23101300000037-04-90
3169. 02-05-83--2-35-23101300000037-04-91
3170. 02-05-83--2-35-23101300000037-04-93
3171. 02-05-83--2-38-23091200000045-04-118
3172. 02-05-83--2-38-23091200000045-04-121
3173. 02-05-83--2-38-23091200000045-04-124
3174. 02-05-83--2-38-23091200000045-04-142
3175. 02-05-83--2-38-23091200000045-04-152
3176. 02-05-83--2-38-23091200000045-04-153
3177. 02-05-83--2-38-23091200000045-04-155
3178. 02-05-83--2-38-23091200000045-04-156
3179. 02-05-83--2-38-23091200000045-04-157
3180. 02-05-83--2-38-23091200000045-04-159
3181. 02-05-83--2-38-23091200000045-04-166
3182. 02-05-83--2-38-23091200000045-04-174
3183. 02-05-83--2-38-23091200000045-04-187
3184. 02-05-83--2-38-23091200000045-04-212
3185. 02-05-83--2-38-23091200000045-04-214
3186. 02-05-83--2-38-23091200000045-04-215
3187. 02-05-83--2-38-23091200000045-04-216
3188. 02-05-83--2-38-23091200000045-04-217
3189. 02-05-83--2-38-23091200000045-04-218
3190. 02-05-83--2-38-23091200000045-04-220
3191. 02-05-83--2-38-23091200000045-04-222
3192. 02-05-83--2-38-23091200000045-04-27
3193. 02-05-83--2-38-23091200000045-04-29
3194. 02-05-83--2-38-23091200000045-04-31
3195. 02-05-83--2-38-23091200000045-04-34
3196. 02-05-83--2-38-23091200000045-04-43
3197. 02-05-83--2-38-23091200000045-04-44
3198. 02-05-83--2-38-23091200000045-04-45
3199. 02-05-83--2-38-23091200000045-04-47
3200. 02-05-83--2-38-23091200000045-04-50
3201. 02-05-83--2-38-23091200000045-04-51
3202. 02-05-83--2-38-23091200000045-04-52
3203. 02-05-83--2-38-23091200000045-04-53
3204. 02-05-83--2-38-23091200000045-04-54
3205. 02-05-83--2-38-23091200000045-04-56
3206. 02-05-83--2-38-23091200000045-04-63
3207. 02-05-83--2-38-23091200000045-04-68
3208. 02-05-83--2-38-23091200000045-04-69
3209. 02-05-83--2-38-23091200000045-04-70
3210. 02-05-83--2-38-23091200000045-04-83
3211. 02-05-83--2-38-23091200000045-04-84
3212. 02-05-83--2-39-23100400000010-04-108
3213. 02-05-83--2-39-23100400000010-04-109
3214. 02-05-83--2-39-23100400000010-04-110
3215. 02-05-83--2-39-23100400000010-04-111
3216. 02-05-83--2-39-23100400000010-04-112
3217. 02-05-83--2-39-23100400000010-04-113
3218. 02-05-83--2-39-23100400000010-04-114
3219. 02-05-83--2-39-23100400000010-04-118
3220. 02-05-83--2-39-23100400000010-04-120
3221. 02-05-83--2-39-23100400000010-04-14
3222. 02-05-83--2-39-23100400000010-04-143
