오분류 패턴: Sleep → Engaged(Calm)
케이스 수: 1890개
비율: 1.37%
1161. 02-05-83--2-40-23092500000001-05-52
1162. 02-05-83--2-40-23092500000001-05-53
1163. 02-05-83--2-40-23092500000001-05-54
1164. 02-05-83--2-40-23092500000001-05-55
1165. 02-05-83--2-40-23092500000001-05-56
1166. 02-05-83--2-40-23092500000001-05-57
1167. 02-05-83--2-40-23092500000001-05-58
1168. 02-05-83--2-40-23092500000001-05-59
1169. 02-05-83--2-40-23092500000001-05-6
1170. 02-05-83--2-40-23092500000001-05-60
1171. 02-05-83--2-40-23092500000001-05-62
1172. 02-05-83--2-40-23092500000001-05-63
1173. 02-05-83--2-40-23092500000001-05-64
1174. 02-05-83--2-40-23092500000001-05-67
1175. 02-05-83--2-40-23092500000001-05-68
1176. 02-05-83--2-40-23092500000001-05-69
1177. 02-05-83--2-40-23092500000001-05-7
1178. 02-05-83--2-40-23092500000001-05-70
1179. 02-05-83--2-40-23092500000001-05-71
1180. 02-05-83--2-40-23092500000001-05-72
1181. 02-05-83--2-40-23092500000001-05-73
1182. 02-05-83--2-40-23092500000001-05-74
1183. 02-05-83--2-40-23092500000001-05-75
1184. 02-05-83--2-40-23092500000001-05-76
1185. 02-05-83--2-40-23092500000001-05-77
1186. 02-05-83--2-40-23092500000001-05-78
1187. 02-05-83--2-40-23092500000001-05-79
1188. 02-05-83--2-40-23092500000001-05-8
1189. 02-05-83--2-40-23092500000001-05-80
1190. 02-05-83--2-40-23092500000001-05-81
1191. 02-05-83--2-40-23092500000001-05-82
1192. 02-05-83--2-40-23092500000001-05-83
1193. 02-05-83--2-40-23092500000001-05-84
1194. 02-05-83--2-40-23092500000001-05-85
1195. 02-05-83--2-40-23092500000001-05-86
1196. 02-05-83--2-40-23092500000001-05-87
1197. 02-05-83--2-40-23092500000001-05-88
1198. 02-05-83--2-40-23092500000001-05-89
1199. 02-05-83--2-40-23092500000001-05-9
1200. 02-05-83--2-40-23092500000001-05-90
1201. 02-05-83--2-40-23092500000001-05-91
1202. 02-05-83--2-40-23092500000001-05-92
1203. 02-05-83--2-40-23092500000001-05-93
1204. 02-05-83--2-40-23092500000001-05-94
1205. 02-05-83--2-40-23092500000001-05-95
1206. 02-05-83--2-40-23092500000001-05-96
1207. 02-05-83--2-40-23092500000001-05-97
1208. 02-05-83--2-40-23092500000001-05-98
1209. 02-05-83--2-40-23092500000001-05-99
1210. 02-05-83--2-41-23101400000037-05-119
1211. 02-05-83--2-41-23101400000037-05-138
1212. 02-05-83--2-41-23101400000037-05-156
1213. 02-05-83--2-41-23101400000037-05-57
1214. 02-05-83--2-41-23101400000037-05-75
1215. 02-05-83--2-41-23101400000037-05-76
1216. 02-05-83--2-41-23101400000037-05-99
1217. 02-05-83--2-42-23101000000037-05-44
1218. 02-05-83--2-43-23101200000010-05-0
1219. 02-05-83--2-43-23101200000010-05-1
1220. 02-05-83--2-43-23101200000010-05-10
1221. 02-05-83--2-43-23101200000010-05-100
1222. 02-05-83--2-43-23101200000010-05-101
1223. 02-05-83--2-43-23101200000010-05-102
1224. 02-05-83--2-43-23101200000010-05-104
1225. 02-05-83--2-43-23101200000010-05-105
1226. 02-05-83--2-43-23101200000010-05-107
1227. 02-05-83--2-43-23101200000010-05-11
1228. 02-05-83--2-43-23101200000010-05-12
1229. 02-05-83--2-43-23101200000010-05-122
1230. 02-05-83--2-43-23101200000010-05-123
1231. 02-05-83--2-43-23101200000010-05-124
1232. 02-05-83--2-43-23101200000010-05-127
1233. 02-05-83--2-43-23101200000010-05-128
1234. 02-05-83--2-43-23101200000010-05-129
1235. 02-05-83--2-43-23101200000010-05-13
1236. 02-05-83--2-43-23101200000010-05-130
1237. 02-05-83--2-43-23101200000010-05-131
1238. 02-05-83--2-43-23101200000010-05-132
1239. 02-05-83--2-43-23101200000010-05-133
1240. 02-05-83--2-43-23101200000010-05-134
1241. 02-05-83--2-43-23101200000010-05-135
1242. 02-05-83--2-43-23101200000010-05-137
1243. 02-05-83--2-43-23101200000010-05-138
1244. 02-05-83--2-43-23101200000010-05-139
1245. 02-05-83--2-43-23101200000010-05-14
1246. 02-05-83--2-43-23101200000010-05-140
1247. 02-05-83--2-43-23101200000010-05-141
1248. 02-05-83--2-43-23101200000010-05-142
1249. 02-05-83--2-43-23101200000010-05-143
1250. 02-05-83--2-43-23101200000010-05-144
1251. 02-05-83--2-43-23101200000010-05-145
1252. 02-05-83--2-43-23101200000010-05-146
1253. 02-05-83--2-43-23101200000010-05-147
1254. 02-05-83--2-43-23101200000010-05-148
1255. 02-05-83--2-43-23101200000010-05-149
1256. 02-05-83--2-43-23101200000010-05-15
1257. 02-05-83--2-43-23101200000010-05-150
1258. 02-05-83--2-43-23101200000010-05-151
1259. 02-05-83--2-43-23101200000010-05-152
1260. 02-05-83--2-43-23101200000010-05-153
1261. 02-05-83--2-43-23101200000010-05-154
1262. 02-05-83--2-43-23101200000010-05-155
1263. 02-05-83--2-43-23101200000010-05-156
1264. 02-05-83--2-43-23101200000010-05-157
1265. 02-05-83--2-43-23101200000010-05-16
1266. 02-05-83--2-43-23101200000010-05-160
1267. 02-05-83--2-43-23101200000010-05-161
1268. 02-05-83--2-43-23101200000010-05-162
1269. 02-05-83--2-43-23101200000010-05-163
1270. 02-05-83--2-43-23101200000010-05-164
1271. 02-05-83--2-43-23101200000010-05-165
1272. 02-05-83--2-43-23101200000010-05-166
1273. 02-05-83--2-43-23101200000010-05-167
1274. 02-05-83--2-43-23101200000010-05-168
1275. 02-05-83--2-43-23101200000010-05-169
1276. 02-05-83--2-43-23101200000010-05-17
1277. 02-05-83--2-43-23101200000010-05-171
1278. 02-05-83--2-43-23101200000010-05-172
1279. 02-05-83--2-43-23101200000010-05-173
1280. 02-05-83--2-43-23101200000010-05-174
1281. 02-05-83--2-43-23101200000010-05-175
1282. 02-05-83--2-43-23101200000010-05-176
1283. 02-05-83--2-43-23101200000010-05-177
1284. 02-05-83--2-43-23101200000010-05-179
1285. 02-05-83--2-43-23101200000010-05-18
1286. 02-05-83--2-43-23101200000010-05-180
1287. 02-05-83--2-43-23101200000010-05-181
1288. 02-05-83--2-43-23101200000010-05-182
1289. 02-05-83--2-43-23101200000010-05-183
1290. 02-05-83--2-43-23101200000010-05-184
1291. 02-05-83--2-43-23101200000010-05-185
1292. 02-05-83--2-43-23101200000010-05-186
1293. 02-05-83--2-43-23101200000010-05-187
1294. 02-05-83--2-43-23101200000010-05-188
1295. 02-05-83--2-43-23101200000010-05-189
1296. 02-05-83--2-43-23101200000010-05-19
1297. 02-05-83--2-43-23101200000010-05-190
1298. 02-05-83--2-43-23101200000010-05-194
1299. 02-05-83--2-43-23101200000010-05-196
1300. 02-05-83--2-43-23101200000010-05-198
1301. 02-05-83--2-43-23101200000010-05-199
1302. 02-05-83--2-43-23101200000010-05-20
1303. 02-05-83--2-43-23101200000010-05-200
1304. 02-05-83--2-43-23101200000010-05-201
1305. 02-05-83--2-43-23101200000010-05-202
1306. 02-05-83--2-43-23101200000010-05-203
1307. 02-05-83--2-43-23101200000010-05-204
1308. 02-05-83--2-43-23101200000010-05-206
1309. 02-05-83--2-43-23101200000010-05-207
1310. 02-05-83--2-43-23101200000010-05-208
1311. 02-05-83--2-43-23101200000010-05-209
1312. 02-05-83--2-43-23101200000010-05-21
1313. 02-05-83--2-43-23101200000010-05-210
1314. 02-05-83--2-43-23101200000010-05-211
1315. 02-05-83--2-43-23101200000010-05-212
1316. 02-05-83--2-43-23101200000010-05-213
1317. 02-05-83--2-43-23101200000010-05-214
1318. 02-05-83--2-43-23101200000010-05-215
1319. 02-05-83--2-43-23101200000010-05-216
1320. 02-05-83--2-43-23101200000010-05-22
1321. 02-05-83--2-43-23101200000010-05-23
1322. 02-05-83--2-43-23101200000010-05-24
1323. 02-05-83--2-43-23101200000010-05-25
1324. 02-05-83--2-43-23101200000010-05-26
1325. 02-05-83--2-43-23101200000010-05-3
1326. 02-05-83--2-43-23101200000010-05-30
1327. 02-05-83--2-43-23101200000010-05-31
1328. 02-05-83--2-43-23101200000010-05-35
1329. 02-05-83--2-43-23101200000010-05-36
1330. 02-05-83--2-43-23101200000010-05-37
1331. 02-05-83--2-43-23101200000010-05-38
1332. 02-05-83--2-43-23101200000010-05-39
1333. 02-05-83--2-43-23101200000010-05-4
1334. 02-05-83--2-43-23101200000010-05-40
1335. 02-05-83--2-43-23101200000010-05-41
1336. 02-05-83--2-43-23101200000010-05-42
1337. 02-05-83--2-43-23101200000010-05-44
1338. 02-05-83--2-43-23101200000010-05-46
1339. 02-05-83--2-43-23101200000010-05-49
1340. 02-05-83--2-43-23101200000010-05-50
1341. 02-05-83--2-43-23101200000010-05-51
1342. 02-05-83--2-43-23101200000010-05-52
1343. 02-05-83--2-43-23101200000010-05-53
1344. 02-05-83--2-43-23101200000010-05-54
1345. 02-05-83--2-43-23101200000010-05-55
1346. 02-05-83--2-43-23101200000010-05-56
1347. 02-05-83--2-43-23101200000010-05-57
1348. 02-05-83--2-43-23101200000010-05-58
1349. 02-05-83--2-43-23101200000010-05-59
1350. 02-05-83--2-43-23101200000010-05-60
1351. 02-05-83--2-43-23101200000010-05-61
1352. 02-05-83--2-43-23101200000010-05-62
1353. 02-05-83--2-43-23101200000010-05-63
1354. 02-05-83--2-43-23101200000010-05-64
1355. 02-05-83--2-43-23101200000010-05-65
1356. 02-05-83--2-43-23101200000010-05-66
1357. 02-05-83--2-43-23101200000010-05-67
1358. 02-05-83--2-43-23101200000010-05-68
1359. 02-05-83--2-43-23101200000010-05-69
1360. 02-05-83--2-43-23101200000010-05-70
1361. 02-05-83--2-43-23101200000010-05-71
1362. 02-05-83--2-43-23101200000010-05-72
1363. 02-05-83--2-43-23101200000010-05-88
1364. 02-05-83--2-43-23101200000010-05-89
1365. 02-05-83--2-43-23101200000010-05-9
1366. 02-05-83--2-43-23101200000010-05-90
1367. 02-05-83--2-43-23101200000010-05-91
1368. 02-05-83--2-43-23101200000010-05-92
1369. 02-05-83--2-43-23101200000010-05-93
1370. 02-05-83--2-43-23101200000010-05-94
1371. 02-05-83--2-43-23101200000010-05-95
1372. 02-05-83--2-43-23101200000010-05-96
1373. 02-05-83--2-43-23101200000010-05-97
1374. 02-05-83--2-43-23101600000003-05-32
1375. 02-05-83--2-43-23101600000003-05-37
1376. 02-05-83--2-49-23101400000018-05-158
1377. 02-05-83--2-49-23101400000018-05-18
1378. 02-05-83--2-49-23101400000018-05-26
1379. 02-05-83--2-49-23101400000018-05-27
1380. 02-05-83--2-49-23101400000018-05-30
1381. 02-05-83--2-49-23101400000018-05-36
1382. 02-05-83--2-50-23101500000007-05-127
1383. 02-05-83--2-50-23101500000007-05-128
1384. 02-05-83--2-50-23101500000007-05-129
1385. 02-05-83--2-50-23101500000007-05-130
1386. 02-05-83--2-50-23101500000007-05-131
1387. 02-05-83--2-50-23101500000007-05-132
1388. 02-05-83--2-50-23101500000007-05-133
1389. 02-05-83--2-50-23101500000007-05-134
1390. 02-05-83--2-50-23101500000007-05-135
1391. 02-05-83--2-50-23101500000007-05-136
1392. 02-05-83--2-50-23101500000007-05-137
1393. 02-05-83--2-50-23101500000007-05-138
1394. 02-05-83--2-50-23101500000007-05-139
1395. 02-05-83--2-50-23101500000007-05-140
1396. 02-05-83--2-50-23101500000007-05-141
1397. 02-05-83--2-50-23101500000007-05-142
1398. 02-05-83--2-50-23101500000007-05-143
1399. 02-05-83--2-50-23101500000007-05-144
1400. 02-05-83--2-50-23101500000007-05-145
1401. 02-05-83--2-50-23101500000007-05-146
1402. 02-05-83--2-50-23101500000007-05-147
1403. 02-05-83--2-50-23101500000007-05-161
1404. 02-05-83--2-50-23101500000007-05-162
1405. 02-05-83--2-50-23101500000007-05-163
1406. 02-05-83--2-50-23101500000007-05-188
1407. 02-05-83--2-50-23101500000007-05-62
1408. 02-05-83--2-50-23101500000007-05-66
1409. 02-05-83--2-51-23100700000042-05-1
1410. 02-05-83--2-51-23100700000042-05-10
1411. 02-05-83--2-51-23100700000042-05-102
1412. 02-05-83--2-51-23100700000042-05-103
1413. 02-05-83--2-51-23100700000042-05-104
1414. 02-05-83--2-51-23100700000042-05-105
1415. 02-05-83--2-51-23100700000042-05-106
1416. 02-05-83--2-51-23100700000042-05-107
1417. 02-05-83--2-51-23100700000042-05-108
1418. 02-05-83--2-51-23100700000042-05-109
1419. 02-05-83--2-51-23100700000042-05-11
1420. 02-05-83--2-51-23100700000042-05-110
1421. 02-05-83--2-51-23100700000042-05-111
1422. 02-05-83--2-51-23100700000042-05-112
1423. 02-05-83--2-51-23100700000042-05-12
1424. 02-05-83--2-51-23100700000042-05-126
1425. 02-05-83--2-51-23100700000042-05-127
1426. 02-05-83--2-51-23100700000042-05-128
1427. 02-05-83--2-51-23100700000042-05-129
1428. 02-05-83--2-51-23100700000042-05-13
1429. 02-05-83--2-51-23100700000042-05-130
1430. 02-05-83--2-51-23100700000042-05-131
1431. 02-05-83--2-51-23100700000042-05-132
1432. 02-05-83--2-51-23100700000042-05-133
1433. 02-05-83--2-51-23100700000042-05-134
1434. 02-05-83--2-51-23100700000042-05-135
1435. 02-05-83--2-51-23100700000042-05-136
1436. 02-05-83--2-51-23100700000042-05-14
1437. 02-05-83--2-51-23100700000042-05-140
1438. 02-05-83--2-51-23100700000042-05-141
1439. 02-05-83--2-51-23100700000042-05-142
1440. 02-05-83--2-51-23100700000042-05-143
1441. 02-05-83--2-51-23100700000042-05-144
1442. 02-05-83--2-51-23100700000042-05-145
1443. 02-05-83--2-51-23100700000042-05-146
1444. 02-05-83--2-51-23100700000042-05-147
1445. 02-05-83--2-51-23100700000042-05-148
1446. 02-05-83--2-51-23100700000042-05-15
1447. 02-05-83--2-51-23100700000042-05-151
1448. 02-05-83--2-51-23100700000042-05-152
1449. 02-05-83--2-51-23100700000042-05-153
1450. 02-05-83--2-51-23100700000042-05-154
1451. 02-05-83--2-51-23100700000042-05-155
1452. 02-05-83--2-51-23100700000042-05-156
1453. 02-05-83--2-51-23100700000042-05-157
1454. 02-05-83--2-51-23100700000042-05-158
1455. 02-05-83--2-51-23100700000042-05-159
1456. 02-05-83--2-51-23100700000042-05-16
1457. 02-05-83--2-51-23100700000042-05-160
1458. 02-05-83--2-51-23100700000042-05-162
1459. 02-05-83--2-51-23100700000042-05-163
1460. 02-05-83--2-51-23100700000042-05-164
1461. 02-05-83--2-51-23100700000042-05-165
1462. 02-05-83--2-51-23100700000042-05-166
1463. 02-05-83--2-51-23100700000042-05-167
1464. 02-05-83--2-51-23100700000042-05-168
1465. 02-05-83--2-51-23100700000042-05-169
1466. 02-05-83--2-51-23100700000042-05-17
1467. 02-05-83--2-51-23100700000042-05-170
1468. 02-05-83--2-51-23100700000042-05-171
1469. 02-05-83--2-51-23100700000042-05-172
1470. 02-05-83--2-51-23100700000042-05-173
1471. 02-05-83--2-51-23100700000042-05-18
1472. 02-05-83--2-51-23100700000042-05-199
1473. 02-05-83--2-51-23100700000042-05-2
1474. 02-05-83--2-51-23100700000042-05-20
1475. 02-05-83--2-51-23100700000042-05-200
1476. 02-05-83--2-51-23100700000042-05-201
1477. 02-05-83--2-51-23100700000042-05-202
1478. 02-05-83--2-51-23100700000042-05-203
1479. 02-05-83--2-51-23100700000042-05-204
1480. 02-05-83--2-51-23100700000042-05-205
1481. 02-05-83--2-51-23100700000042-05-206
1482. 02-05-83--2-51-23100700000042-05-207
1483. 02-05-83--2-51-23100700000042-05-208
1484. 02-05-83--2-51-23100700000042-05-21
1485. 02-05-83--2-51-23100700000042-05-22
1486. 02-05-83--2-51-23100700000042-05-23
1487. 02-05-83--2-51-23100700000042-05-3
1488. 02-05-83--2-51-23100700000042-05-44
1489. 02-05-83--2-51-23100700000042-05-5
1490. 02-05-83--2-51-23100700000042-05-53
1491. 02-05-83--2-51-23100700000042-05-54
1492. 02-05-83--2-51-23100700000042-05-55
1493. 02-05-83--2-51-23100700000042-05-56
1494. 02-05-83--2-51-23100700000042-05-60
1495. 02-05-83--2-51-23100700000042-05-61
1496. 02-05-83--2-51-23100700000042-05-69
1497. 02-05-83--2-51-23100700000042-05-70
1498. 02-05-83--2-51-23100700000042-05-71
1499. 02-05-83--2-51-23100700000042-05-72
1500. 02-05-83--2-51-23100700000042-05-73
1501. 02-05-83--2-51-23100700000042-05-74
1502. 02-05-83--2-51-23100700000042-05-75
1503. 02-05-83--2-51-23100700000042-05-76
1504. 02-05-83--2-51-23100700000042-05-77
1505. 02-05-83--2-51-23100700000042-05-78
1506. 02-05-83--2-51-23100700000042-05-79
1507. 02-05-83--2-51-23100700000042-05-84
1508. 02-05-83--2-51-23100700000042-05-85
1509. 02-05-83--2-51-23100700000042-05-86
1510. 02-05-83--2-51-23100700000042-05-87
1511. 02-05-83--2-51-23100700000042-05-88
1512. 02-05-83--2-51-23100700000042-05-90
1513. 02-05-83--2-51-23100700000042-05-91
1514. 02-05-83--2-51-23100700000042-05-92
1515. 02-05-83--2-55-23101000000016-05-0
1516. 02-05-83--2-55-23101000000016-05-1
1517. 02-05-83--2-55-23101000000016-05-108
1518. 02-05-83--2-55-23101000000016-05-109
1519. 02-05-83--2-55-23101000000016-05-133
1520. 02-05-83--2-55-23101000000016-05-134
1521. 02-05-83--2-55-23101000000016-05-135
1522. 02-05-83--2-55-23101000000016-05-136
1523. 02-05-83--2-55-23101000000016-05-137
1524. 02-05-83--2-55-23101000000016-05-138
1525. 02-05-83--2-55-23101000000016-05-139
1526. 02-05-83--2-55-23101000000016-05-140
1527. 02-05-83--2-55-23101000000016-05-141
1528. 02-05-83--2-55-23101000000016-05-165
1529. 02-05-83--2-55-23101000000016-05-168
1530. 02-05-83--2-55-23101000000016-05-169
1531. 02-05-83--2-55-23101000000016-05-170
1532. 02-05-83--2-55-23101000000016-05-171
1533. 02-05-83--2-55-23101000000016-05-172
1534. 02-05-83--2-55-23101000000016-05-173
1535. 02-05-83--2-55-23101000000016-05-174
1536. 02-05-83--2-55-23101000000016-05-175
1537. 02-05-83--2-55-23101000000016-05-176
1538. 02-05-83--2-55-23101000000016-05-177
1539. 02-05-83--2-55-23101000000016-05-178
1540. 02-05-83--2-55-23101000000016-05-179
1541. 02-05-83--2-55-23101000000016-05-180
1542. 02-05-83--2-55-23101000000016-05-181
1543. 02-05-83--2-55-23101000000016-05-182
1544. 02-05-83--2-55-23101000000016-05-183
1545. 02-05-83--2-55-23101000000016-05-184
1546. 02-05-83--2-55-23101000000016-05-185
1547. 02-05-83--2-55-23101000000016-05-186
1548. 02-05-83--2-55-23101000000016-05-187
1549. 02-05-83--2-55-23101000000016-05-188
1550. 02-05-83--2-55-23101000000016-05-189
1551. 02-05-83--2-55-23101000000016-05-190
1552. 02-05-83--2-55-23101000000016-05-198
1553. 02-05-83--2-55-23101000000016-05-2
1554. 02-05-83--2-55-23101000000016-05-205
1555. 02-05-83--2-55-23101000000016-05-206
1556. 02-05-83--2-55-23101000000016-05-208
1557. 02-05-83--2-55-23101000000016-05-209
1558. 02-05-83--2-55-23101000000016-05-211
1559. 02-05-83--2-55-23101000000016-05-212
1560. 02-05-83--2-55-23101000000016-05-213
1561. 02-05-83--2-55-23101000000016-05-214
1562. 02-05-83--2-55-23101000000016-05-3
1563. 02-05-83--2-55-23101000000016-05-4
1564. 02-05-83--2-55-23101000000016-05-54
1565. 02-05-83--2-55-23101000000016-05-55
1566. 02-05-83--2-55-23101000000016-05-57
1567. 02-05-83--2-55-23101000000016-05-58
1568. 02-05-83--2-55-23101000000016-05-62
1569. 02-05-83--2-55-23101000000016-05-63
1570. 02-05-83--2-55-23101000000016-05-64
1571. 02-05-83--2-55-23101000000016-05-66
1572. 02-05-83--2-55-23101000000016-05-68
1573. 02-05-83--2-55-23101000000016-05-69
1574. 02-05-83--2-55-23101000000016-05-70
1575. 02-05-83--2-55-23101000000016-05-71
1576. 02-05-83--2-55-23101000000016-05-72
1577. 02-05-83--2-55-23101000000016-05-73
1578. 02-05-83--2-55-23101000000016-05-75
1579. 02-05-83--2-55-23101000000016-05-76
1580. 02-05-83--2-55-23101000000016-05-84
1581. 02-05-83--2-55-23101000000016-05-85
1582. 02-05-83--2-55-23101000000016-05-86
1583. 02-05-83--2-55-23101000000016-05-87
1584. 02-05-83--2-55-23101000000016-05-88
1585. 02-05-83--2-55-23101000000016-05-91
1586. 02-05-83--2-55-23101000000016-05-92
1587. 02-05-83--2-55-23101000000016-05-93
1588. 02-05-83--2-55-23101000000016-05-94
1589. 02-05-83--2-56-23101700000004-05-158
1590. 02-05-83--2-56-23101700000004-05-163
1591. 02-05-83--2-56-23101700000004-05-164
1592. 02-05-83--2-56-23101700000004-05-165
1593. 02-05-83--2-58-23101000000049-05-17
1594. 02-05-83--2-58-23101000000049-05-19
1595. 02-05-83--2-58-23101000000049-05-34
1596. 02-05-83--2-58-23101000000049-05-36
1597. 02-05-83--2-58-23101000000049-05-37
1598. 02-05-83--2-58-23101000000049-05-39
1599. 02-05-83--2-58-23101000000049-05-40
1600. 02-05-83--2-58-23101000000049-05-42
1601. 02-05-83--2-58-23101000000049-05-49
1602. 02-05-83--2-58-23101000000049-05-56
1603. 02-05-83--2-58-23101000000049-05-59
1604. 02-05-83--2-58-23101000000049-05-63
1605. 02-05-83--2-58-23101000000049-05-64
1606. 02-05-83--2-58-23101000000049-05-65
1607. 02-05-83--2-58-23101000000049-05-66
1608. 02-05-83--2-58-23101000000049-05-67
1609. 02-05-83--2-58-23101000000049-05-68
1610. 02-05-83--2-58-23101000000049-05-69
1611. 02-05-83--2-58-23101000000049-05-70
1612. 02-05-83--2-58-23101000000049-05-71
1613. 02-05-83--2-58-23101000000049-05-72
1614. 02-05-83--2-58-23101000000049-05-73
1615. 02-05-83--2-58-23101000000049-05-76
1616. 02-05-83--2-58-23101000000049-05-77
1617. 02-05-83--2-58-23101000000049-05-78
1618. 03-02-108-01-2-14-23082700000119-05-113
1619. 03-02-108-01-2-14-23082700000119-05-114
1620. 03-02-108-01-2-14-23082700000119-05-115
1621. 03-02-108-01-2-14-23082700000119-05-131
1622. 03-02-108-01-2-14-23082700000119-05-19
1623. 03-02-108-01-2-14-23082700000119-05-92
1624. 03-02-147-01-2-14-23082700000482-05-125
1625. 03-02-216-01-2-14-23082700000097-05-109
1626. 03-02-216-01-2-14-23082700000097-05-116
1627. 03-02-216-01-2-14-23082700000097-05-117
1628. 03-02-216-01-2-14-23082700000097-05-152
1629. 03-02-216-01-2-14-23082700000097-05-58
1630. 03-02-220-01-2-14-23082700000382-05-48
1631. 03-02-220-01-2-14-23082700000382-05-52
1632. 03-02-267-02-2-15-23082700000207-05-110
1633. 03-02-267-02-2-15-23082700000207-05-17
1634. 03-02-277-03-2-16-23082700000023-05-0
1635. 03-02-277-03-2-16-23082700000023-05-10
1636. 03-02-277-03-2-16-23082700000023-05-103
1637. 03-02-277-03-2-16-23082700000023-05-11
1638. 03-02-277-03-2-16-23082700000023-05-12
1639. 03-02-277-03-2-16-23082700000023-05-123
1640. 03-02-277-03-2-16-23082700000023-05-16
1641. 03-02-277-03-2-16-23082700000023-05-18
1642. 03-02-277-03-2-16-23082700000023-05-2
1643. 03-02-277-03-2-16-23082700000023-05-20
1644. 03-02-277-03-2-16-23082700000023-05-21
1645. 03-02-277-03-2-16-23082700000023-05-22
1646. 03-02-277-03-2-16-23082700000023-05-33
1647. 03-02-277-03-2-16-23082700000023-05-36
1648. 03-02-277-03-2-16-23082700000023-05-37
1649. 03-02-277-03-2-16-23082700000023-05-38
1650. 03-02-277-03-2-16-23082700000023-05-39
1651. 03-02-277-03-2-16-23082700000023-05-40
1652. 03-02-277-03-2-16-23082700000023-05-46
1653. 03-02-277-03-2-16-23082700000023-05-47
1654. 03-02-277-03-2-16-23082700000023-05-48
1655. 03-02-277-03-2-16-23082700000023-05-49
1656. 03-02-277-03-2-16-23082700000023-05-50
1657. 03-02-277-03-2-16-23082700000023-05-51
1658. 03-02-277-03-2-16-23082700000023-05-52
1659. 03-02-277-03-2-16-23082700000023-05-8
1660. 03-02-277-03-2-16-23082700000023-05-86
1661. 03-02-277-03-2-16-23082700000023-05-87
1662. 03-02-277-03-2-16-23082700000023-05-88
1663. 03-02-277-03-2-16-23082700000023-05-89
1664. 03-02-277-03-2-16-23082700000023-05-91
1665. 03-02-277-03-2-16-23082700000023-05-92
1666. 03-02-277-03-2-16-23082700000023-05-93
1667. 03-02-318-02-2-15-23082700000007-05-82
1668. 03-02-342-02-1-15-23091100000031-05-133
1669. 03-02-404-03-1-16-23082700000497-05-112
1670. 03-02-503-03-1-16-23083000000042-05-137
1671. 03-02-503-03-1-16-23083000000042-05-80
1672. 03-02-503-03-1-16-23083000000042-05-84
1673. 03-02-503-03-1-16-23083000000042-05-94
1674. 03-02-609-01-1-14-23090500000014-05-173
1675. 03-02-609-01-1-14-23090500000014-05-177
1676. 03-02-698-01-1-14-23091100000003-05-120
1677. 03-02-698-01-1-14-23091100000003-05-121
1678. 03-02-698-01-1-14-23091100000003-05-122
1679. 03-02-698-01-1-14-23091100000003-05-123
1680. 03-02-698-01-1-14-23091100000003-05-125
1681. 03-02-698-01-1-14-23091100000003-05-126
1682. 03-02-698-01-1-14-23091100000003-05-127
1683. 03-02-698-01-1-14-23091100000003-05-128
1684. 03-02-698-01-1-14-23091100000003-05-129
1685. 03-02-698-01-1-14-23091100000003-05-131
1686. 03-02-698-01-1-14-23091100000003-05-133
1687. 03-02-698-01-1-14-23091100000003-05-134
1688. 03-02-698-01-1-14-23091100000003-05-135
1689. 03-02-698-01-1-14-23091100000003-05-136
1690. 03-02-698-01-1-14-23091100000003-05-137
1691. 03-02-698-01-1-14-23091100000003-05-138
1692. 03-02-698-01-1-14-23091100000003-05-140
1693. 03-02-698-01-1-14-23091100000003-05-141
1694. 03-02-698-01-1-14-23091100000003-05-143
1695. 03-02-698-01-1-14-23091100000003-05-146
1696. 03-02-698-01-1-14-23091100000003-05-147
1697. 03-02-698-01-1-14-23091100000003-05-148
1698. 03-02-698-01-1-14-23091100000003-05-149
1699. 03-02-698-01-1-14-23091100000003-05-150
1700. 03-02-698-01-1-14-23091100000003-05-151
1701. 03-02-698-01-1-14-23091100000003-05-156
1702. 03-02-698-01-1-14-23091100000003-05-157
1703. 03-02-698-01-1-14-23091100000003-05-159
1704. 03-02-698-01-1-14-23091100000003-05-160
1705. 03-02-698-01-1-14-23091100000003-05-162
1706. 03-02-698-01-1-14-23091100000003-05-164
1707. 03-02-698-01-1-14-23091100000003-05-165
1708. 03-02-698-01-1-14-23091100000003-05-166
1709. 03-02-698-01-1-14-23091100000003-05-181
1710. 03-02-698-01-1-14-23091100000003-05-185
1711. 03-02-698-01-1-14-23091100000003-05-187
1712. 03-02-698-01-1-14-23091100000003-05-193
1713. 03-02-698-01-1-14-23091100000003-05-198
1714. 03-02-698-01-1-14-23091100000003-05-199
1715. 03-02-698-01-1-14-23091100000003-05-200
1716. 03-02-698-01-1-14-23091100000003-05-201
1717. 03-02-698-01-1-14-23091100000003-05-202
1718. 03-02-698-01-1-14-23091100000003-05-203
1719. 03-02-698-01-1-14-23091100000003-05-204
1720. 03-02-698-01-1-14-23091100000003-05-206
1721. 03-02-698-01-1-14-23091100000003-05-207
1722. 03-02-698-01-1-14-23091100000003-05-208
1723. 03-02-698-01-1-14-23091100000003-05-24
1724. 03-02-698-01-1-14-23091100000003-05-25
1725. 03-02-698-01-1-14-23091100000003-05-26
1726. 03-02-698-01-1-14-23091100000003-05-27
1727. 03-02-698-01-1-14-23091100000003-05-99
1728. 03-03-121-01-2-17-23090300000013-05-136
1729. 03-03-121-01-2-17-23090300000013-05-137
1730. 03-03-169-02-2-18-23082700000358-05-110
1731. 03-03-169-02-2-18-23082700000358-05-73
