오분류 패턴: Disengaged(Calm) → Disengaged(Sleepy)
케이스 수: 3483개
비율: 2.53%
1160. 02-05-83--1-32-23101400000035-03-148
1161. 02-05-83--1-32-23101400000035-03-149
1162. 02-05-83--1-32-23101400000035-03-154
1163. 02-05-83--1-32-23101400000035-03-155
1164. 02-05-83--1-32-23101400000035-03-156
1165. 02-05-83--1-32-23101400000035-03-163
1166. 02-05-83--1-32-23101400000035-03-164
1167. 02-05-83--1-32-23101400000035-03-165
1168. 02-05-83--1-32-23101400000035-03-166
1169. 02-05-83--1-32-23101400000035-03-168
1170. 02-05-83--1-32-23101400000035-03-178
1171. 02-05-83--1-32-23101400000035-03-180
1172. 02-05-83--1-32-23101400000035-03-182
1173. 02-05-83--1-32-23101400000035-03-183
1174. 02-05-83--1-32-23101400000035-03-186
1175. 02-05-83--1-32-23101400000035-03-187
1176. 02-05-83--1-32-23101400000035-03-189
1177. 02-05-83--1-32-23101400000035-03-193
1178. 02-05-83--1-32-23101400000035-03-194
1179. 02-05-83--1-32-23101400000035-03-195
1180. 02-05-83--1-32-23101400000035-03-196
1181. 02-05-83--1-32-23101400000035-03-197
1182. 02-05-83--1-32-23101400000035-03-198
1183. 02-05-83--1-32-23101400000035-03-210
1184. 02-05-83--1-32-23101400000035-03-216
1185. 02-05-83--1-32-23101400000035-03-47
1186. 02-05-83--1-32-23101400000035-03-58
1187. 02-05-83--1-32-23101400000035-03-59
1188. 02-05-83--1-32-23101400000035-03-65
1189. 02-05-83--1-32-23101400000035-03-68
1190. 02-05-83--1-32-23101400000035-03-69
1191. 02-05-83--1-32-23101400000035-03-70
1192. 02-05-83--1-32-23101400000035-03-73
1193. 02-05-83--1-32-23101400000035-03-82
1194. 02-05-83--1-32-23101400000035-03-9
1195. 02-05-83--1-32-23101400000035-03-96
1196. 02-05-83--1-37-23100700000065-03-182
1197. 02-05-83--1-38-23101300000005-03-100
1198. 02-05-83--1-38-23101300000005-03-102
1199. 02-05-83--1-38-23101300000005-03-103
1200. 02-05-83--1-38-23101300000005-03-24
1201. 02-05-83--1-38-23101300000005-03-29
1202. 02-05-83--1-38-23101300000005-03-30
1203. 02-05-83--1-38-23101300000005-03-31
1204. 02-05-83--1-38-23101300000005-03-32
1205. 02-05-83--1-38-23101300000005-03-37
1206. 02-05-83--1-38-23101300000005-03-38
1207. 02-05-83--1-38-23101300000005-03-39
1208. 02-05-83--1-38-23101300000005-03-40
1209. 02-05-83--1-38-23101300000005-03-41
1210. 02-05-83--1-38-23101300000005-03-42
1211. 02-05-83--1-38-23101300000005-03-43
1212. 02-05-83--1-38-23101300000005-03-44
1213. 02-05-83--1-38-23101300000005-03-45
1214. 02-05-83--1-38-23101300000005-03-46
1215. 02-05-83--1-38-23101300000005-03-47
1216. 02-05-83--1-38-23101300000005-03-48
1217. 02-05-83--1-38-23101300000005-03-49
1218. 02-05-83--1-38-23101300000005-03-51
1219. 02-05-83--1-38-23101300000005-03-52
1220. 02-05-83--1-38-23101300000005-03-53
1221. 02-05-83--1-38-23101300000005-03-54
1222. 02-05-83--1-38-23101300000005-03-55
1223. 02-05-83--1-38-23101300000005-03-56
1224. 02-05-83--1-38-23101300000005-03-57
1225. 02-05-83--1-38-23101300000005-03-58
1226. 02-05-83--1-38-23101300000005-03-60
1227. 02-05-83--1-38-23101300000005-03-61
1228. 02-05-83--1-38-23101300000005-03-62
1229. 02-05-83--1-38-23101300000005-03-63
1230. 02-05-83--1-38-23101300000005-03-64
1231. 02-05-83--1-38-23101300000005-03-65
1232. 02-05-83--1-38-23101300000005-03-66
1233. 02-05-83--1-38-23101300000005-03-67
1234. 02-05-83--1-38-23101300000005-03-69
1235. 02-05-83--1-38-23101300000005-03-70
1236. 02-05-83--1-38-23101300000005-03-71
1237. 02-05-83--1-38-23101300000005-03-72
1238. 02-05-83--1-38-23101300000005-03-73
1239. 02-05-83--1-38-23101300000005-03-74
1240. 02-05-83--1-38-23101300000005-03-75
1241. 02-05-83--1-38-23101300000005-03-78
1242. 02-05-83--1-38-23101300000005-03-79
1243. 02-05-83--1-38-23101300000005-03-80
1244. 02-05-83--1-38-23101300000005-03-82
1245. 02-05-83--1-38-23101300000005-03-83
1246. 02-05-83--1-38-23101300000005-03-84
1247. 02-05-83--1-38-23101300000005-03-85
1248. 02-05-83--1-38-23101300000005-03-86
1249. 02-05-83--1-38-23101300000005-03-87
1250. 02-05-83--1-38-23101300000005-03-88
1251. 02-05-83--1-38-23101300000005-03-89
1252. 02-05-83--1-38-23101300000005-03-91
1253. 02-05-83--1-38-23101300000005-03-92
1254. 02-05-83--1-38-23101300000005-03-93
1255. 02-05-83--1-38-23101300000005-03-94
1256. 02-05-83--1-38-23101300000005-03-95
1257. 02-05-83--1-38-23101300000005-03-96
1258. 02-05-83--1-38-23101300000005-03-99
1259. 02-05-83--1-39-23100400000004-03-12
1260. 02-05-83--1-39-23100400000004-03-122
1261. 02-05-83--1-39-23100400000004-03-126
1262. 02-05-83--1-39-23100400000004-03-13
1263. 02-05-83--1-39-23100400000004-03-134
1264. 02-05-83--1-39-23100400000004-03-14
1265. 02-05-83--1-39-23100400000004-03-149
1266. 02-05-83--1-39-23100400000004-03-15
1267. 02-05-83--1-39-23100400000004-03-150
1268. 02-05-83--1-39-23100400000004-03-151
1269. 02-05-83--1-39-23100400000004-03-152
1270. 02-05-83--1-39-23100400000004-03-153
1271. 02-05-83--1-39-23100400000004-03-154
1272. 02-05-83--1-39-23100400000004-03-156
1273. 02-05-83--1-39-23100400000004-03-157
1274. 02-05-83--1-39-23100400000004-03-16
1275. 02-05-83--1-39-23100400000004-03-17
1276. 02-05-83--1-39-23100400000004-03-18
1277. 02-05-83--1-39-23100400000004-03-19
1278. 02-05-83--1-39-23100400000004-03-21
1279. 02-05-83--1-39-23100400000004-03-22
1280. 02-05-83--1-39-23100400000004-03-23
1281. 02-05-83--1-39-23100400000004-03-24
1282. 02-05-83--1-39-23100400000004-03-25
1283. 02-05-83--1-39-23100400000004-03-26
1284. 02-05-83--1-39-23100400000004-03-27
1285. 02-05-83--1-39-23100400000004-03-28
1286. 02-05-83--1-39-23100400000004-03-38
1287. 02-05-83--1-39-23100400000004-03-40
1288. 02-05-83--1-39-23100400000004-03-41
1289. 02-05-83--1-39-23100400000004-03-45
1290. 02-05-83--1-39-23100400000004-03-46
1291. 02-05-83--1-39-23100400000004-03-47
1292. 02-05-83--1-39-23100400000004-03-48
1293. 02-05-83--1-39-23100400000004-03-49
1294. 02-05-83--1-39-23100400000004-03-50
1295. 02-05-83--1-39-23100400000004-03-51
1296. 02-05-83--1-39-23100400000004-03-52
1297. 02-05-83--1-39-23100400000004-03-53
1298. 02-05-83--1-39-23100400000004-03-54
1299. 02-05-83--1-39-23100400000004-03-55
1300. 02-05-83--1-39-23100400000004-03-56
1301. 02-05-83--1-39-23100400000004-03-57
1302. 02-05-83--1-39-23100400000004-03-62
1303. 02-05-83--1-39-23100400000004-03-64
1304. 02-05-83--1-39-23100400000004-03-65
1305. 02-05-83--1-39-23100400000004-03-66
1306. 02-05-83--1-39-23100400000004-03-67
1307. 02-05-83--1-39-23100400000004-03-68
1308. 02-05-83--1-39-23100400000004-03-69
1309. 02-05-83--1-39-23100400000004-03-70
1310. 02-05-83--1-39-23100400000004-03-71
1311. 02-05-83--1-39-23100400000004-03-72
1312. 02-05-83--1-39-23100400000004-03-73
1313. 02-05-83--1-39-23100400000004-03-75
1314. 02-05-83--1-39-23100400000004-03-77
1315. 02-05-83--1-39-23100400000004-03-78
1316. 02-05-83--1-39-23100400000004-03-79
1317. 02-05-83--1-39-23100400000004-03-80
1318. 02-05-83--1-39-23100400000004-03-81
1319. 02-05-83--1-39-23100400000004-03-82
1320. 02-05-83--1-39-23100400000004-03-83
1321. 02-05-83--1-39-23100400000004-03-84
1322. 02-05-83--1-39-23100400000004-03-85
1323. 02-05-83--1-39-23100400000004-03-86
1324. 02-05-83--1-39-23100400000004-03-87
1325. 02-05-83--1-39-23100400000004-03-88
1326. 02-05-83--1-39-23100400000004-03-89
1327. 02-05-83--1-39-23100400000004-03-90
1328. 02-05-83--1-39-23100400000004-03-91
1329. 02-05-83--1-39-23100400000004-03-92
1330. 02-05-83--1-39-23100400000004-03-95
1331. 02-05-83--1-39-23100400000004-03-96
1332. 02-05-83--1-39-23100400000004-03-97
1333. 02-05-83--1-39-23100400000004-03-98
1334. 02-05-83--1-39-23100400000033-03-130
1335. 02-05-83--1-39-23100400000033-03-132
1336. 02-05-83--1-39-23100400000033-03-133
1337. 02-05-83--1-39-23100400000033-03-134
1338. 02-05-83--1-39-23100400000033-03-141
1339. 02-05-83--1-39-23100400000033-03-82
1340. 02-05-83--1-44-23100400000018-03-26
1341. 02-05-83--1-44-23100400000018-03-28
1342. 02-05-83--1-44-23100400000018-03-29
1343. 02-05-83--1-44-23100400000018-03-31
1344. 02-05-83--1-44-23100400000018-03-32
1345. 02-05-83--1-44-23100400000018-03-33
1346. 02-05-83--1-44-23100400000018-03-48
1347. 02-05-83--1-44-23100400000018-03-50
1348. 02-05-83--1-53-23091600000014-03-0
1349. 02-05-83--1-53-23091600000014-03-1
1350. 02-05-83--1-53-23091600000014-03-101
1351. 02-05-83--1-53-23091600000014-03-102
1352. 02-05-83--1-53-23091600000014-03-103
1353. 02-05-83--1-53-23091600000014-03-112
1354. 02-05-83--1-53-23091600000014-03-113
1355. 02-05-83--1-53-23091600000014-03-117
1356. 02-05-83--1-53-23091600000014-03-118
1357. 02-05-83--1-53-23091600000014-03-119
1358. 02-05-83--1-53-23091600000014-03-121
1359. 02-05-83--1-53-23091600000014-03-122
1360. 02-05-83--1-53-23091600000014-03-125
1361. 02-05-83--1-53-23091600000014-03-127
1362. 02-05-83--1-53-23091600000014-03-128
1363. 02-05-83--1-53-23091600000014-03-129
1364. 02-05-83--1-53-23091600000014-03-130
1365. 02-05-83--1-53-23091600000014-03-131
1366. 02-05-83--1-53-23091600000014-03-132
1367. 02-05-83--1-53-23091600000014-03-133
1368. 02-05-83--1-53-23091600000014-03-134
1369. 02-05-83--1-53-23091600000014-03-136
1370. 02-05-83--1-53-23091600000014-03-137
1371. 02-05-83--1-53-23091600000014-03-138
1372. 02-05-83--1-53-23091600000014-03-139
1373. 02-05-83--1-53-23091600000014-03-140
1374. 02-05-83--1-53-23091600000014-03-141
1375. 02-05-83--1-53-23091600000014-03-142
1376. 02-05-83--1-53-23091600000014-03-143
1377. 02-05-83--1-53-23091600000014-03-144
1378. 02-05-83--1-53-23091600000014-03-145
1379. 02-05-83--1-53-23091600000014-03-2
1380. 02-05-83--1-53-23091600000014-03-3
1381. 02-05-83--1-53-23091600000014-03-33
1382. 02-05-83--1-53-23091600000014-03-34
1383. 02-05-83--1-53-23091600000014-03-4
1384. 02-05-83--1-53-23091600000014-03-47
1385. 02-05-83--1-53-23091600000014-03-48
1386. 02-05-83--1-53-23091600000014-03-49
1387. 02-05-83--1-53-23091600000014-03-5
1388. 02-05-83--1-53-23091600000014-03-50
1389. 02-05-83--1-53-23091600000014-03-6
1390. 02-05-83--1-53-23091600000014-03-63
1391. 02-05-83--1-53-23091600000014-03-64
1392. 02-05-83--1-53-23091600000014-03-65
1393. 02-05-83--1-53-23091600000014-03-66
1394. 02-05-83--1-53-23091600000014-03-67
1395. 02-05-83--1-53-23091600000014-03-69
1396. 02-05-83--1-53-23091600000014-03-7
1397. 02-05-83--1-53-23091600000014-03-70
1398. 02-05-83--1-53-23091600000014-03-71
1399. 02-05-83--1-53-23091600000014-03-72
1400. 02-05-83--1-53-23091600000014-03-73
1401. 02-05-83--1-53-23091600000014-03-74
1402. 02-05-83--1-53-23091600000014-03-8
1403. 02-05-83--1-53-23091600000014-03-83
1404. 02-05-83--1-53-23091600000014-03-85
1405. 02-05-83--1-53-23091600000014-03-91
1406. 02-05-83--1-53-23091600000014-03-93
1407. 02-05-83--1-53-23091600000014-03-97
1408. 02-05-83--1-53-23091600000014-03-99
1409. 02-05-83--1-56-23101500000010-03-170
1410. 02-05-83--1-56-23101500000010-03-96
1411. 02-05-83--1-57-23101000000015-03-125
1412. 02-05-83--1-57-23101000000015-03-13
1413. 02-05-83--1-57-23101000000015-03-134
1414. 02-05-83--1-57-23101000000015-03-14
1415. 02-05-83--1-57-23101000000015-03-15
1416. 02-05-83--1-57-23101000000015-03-16
1417. 02-05-83--1-57-23101000000015-03-17
1418. 02-05-83--1-57-23101000000015-03-18
1419. 02-05-83--1-57-23101000000015-03-19
1420. 02-05-83--1-57-23101000000015-03-20
1421. 02-05-83--1-57-23101000000015-03-23
1422. 02-05-83--1-57-23101000000015-03-25
1423. 02-05-83--1-57-23101000000015-03-26
1424. 02-05-83--1-57-23101000000015-03-27
1425. 02-05-83--1-57-23101000000015-03-28
1426. 02-05-83--1-57-23101000000015-03-29
1427. 02-05-83--1-57-23101000000015-03-30
1428. 02-05-83--1-57-23101000000015-03-31
1429. 02-05-83--1-57-23101000000015-03-32
1430. 02-05-83--1-57-23101000000015-03-33
1431. 02-05-83--1-57-23101000000015-03-34
1432. 02-05-83--1-57-23101000000015-03-35
1433. 02-05-83--1-57-23101000000015-03-36
1434. 02-05-83--1-57-23101000000015-03-37
1435. 02-05-83--1-57-23101000000015-03-38
1436. 02-05-83--1-57-23101000000015-03-39
1437. 02-05-83--1-57-23101000000015-03-40
1438. 02-05-83--1-57-23101000000015-03-41
1439. 02-05-83--1-57-23101000000015-03-43
1440. 02-05-83--1-57-23101000000015-03-44
1441. 02-05-83--1-57-23101000000015-03-45
1442. 02-05-83--1-57-23101000000015-03-46
1443. 02-05-83--1-57-23101000000015-03-47
1444. 02-05-83--1-57-23101000000015-03-67
1445. 02-05-83--1-57-23101000000015-03-99
1446. 02-05-83--1-58-23101000000023-03-10
1447. 02-05-83--1-58-23101000000023-03-154
1448. 02-05-83--1-58-23101000000034-03-122
1449. 02-05-83--1-58-23101000000034-03-123
1450. 02-05-83--1-58-23101000000034-03-124
1451. 02-05-83--1-58-23101000000034-03-140
1452. 02-05-83--1-58-23101000000034-03-155
1453. 02-05-83--1-58-23101000000034-03-156
1454. 02-05-83--1-58-23101000000034-03-158
1455. 02-05-83--1-58-23101000000034-03-161
1456. 02-05-83--1-58-23101000000034-03-85
1457. 02-05-83--1-58-23101000000034-03-88
1458. 02-05-83--1-58-23101000000034-03-89
1459. 02-05-83--1-58-23101000000034-03-90
1460. 02-05-83--1-58-23101000000034-03-92
1461. 02-05-83--1-58-23101000000034-03-94
1462. 02-05-83--1-59-23092300000030-03-116
1463. 02-05-83--1-59-23092300000030-03-155
1464. 02-05-83--1-59-23092300000030-03-18
1465. 02-05-83--1-59-23092300000030-03-180
1466. 02-05-83--1-59-23092300000030-03-202
1467. 02-05-83--1-59-23092300000030-03-25
1468. 02-05-83--1-59-23092300000030-03-3
1469. 02-05-83--1-59-23092300000030-03-35
1470. 02-05-83--1-59-23092300000030-03-37
1471. 02-05-83--1-59-23092300000030-03-38
1472. 02-05-83--1-59-23092300000030-03-39
1473. 02-05-83--1-59-23092300000030-03-40
1474. 02-05-83--1-59-23092300000030-03-41
1475. 02-05-83--1-59-23092300000030-03-42
1476. 02-05-83--1-59-23092300000030-03-43
1477. 02-05-83--1-59-23092300000030-03-44
1478. 02-05-83--1-59-23092300000030-03-45
1479. 02-05-83--1-59-23092300000030-03-46
1480. 02-05-83--1-59-23092300000030-03-49
1481. 02-05-83--1-59-23092300000030-03-7
1482. 02-05-83--1-59-23092300000030-03-8
1483. 02-05-83--1-59-23092300000030-03-9
1484. 02-05-83--2-25-23091200000031-03-104
1485. 02-05-83--2-25-23091200000031-03-118
1486. 02-05-83--2-25-23091200000031-03-133
1487. 02-05-83--2-25-23091200000031-03-134
1488. 02-05-83--2-25-23091200000031-03-135
1489. 02-05-83--2-25-23091200000031-03-136
1490. 02-05-83--2-25-23091200000031-03-137
1491. 02-05-83--2-25-23091200000031-03-138
1492. 02-05-83--2-25-23091200000031-03-139
1493. 02-05-83--2-25-23091200000031-03-140
1494. 02-05-83--2-25-23091200000031-03-141
1495. 02-05-83--2-25-23091200000031-03-142
1496. 02-05-83--2-25-23091200000031-03-146
1497. 02-05-83--2-25-23091200000031-03-32
1498. 02-05-83--2-25-23091200000031-03-40
1499. 02-05-83--2-25-23091200000031-03-41
1500. 02-05-83--2-25-23091200000031-03-42
1501. 02-05-83--2-25-23091200000031-03-43
1502. 02-05-83--2-25-23091200000031-03-44
1503. 02-05-83--2-25-23091200000031-03-46
1504. 02-05-83--2-25-23091200000031-03-47
1505. 02-05-83--2-25-23091200000031-03-48
1506. 02-05-83--2-25-23091200000031-03-49
1507. 02-05-83--2-25-23091200000031-03-50
1508. 02-05-83--2-25-23091200000031-03-62
1509. 02-05-83--2-25-23091200000031-03-71
1510. 02-05-83--2-25-23091200000031-03-72
1511. 02-05-83--2-25-23091200000031-03-73
1512. 02-05-83--2-31-23101000000033-03-117
1513. 02-05-83--2-31-23101000000033-03-119
1514. 02-05-83--2-31-23101000000033-03-12
1515. 02-05-83--2-31-23101000000033-03-122
1516. 02-05-83--2-31-23101000000033-03-126
1517. 02-05-83--2-31-23101000000033-03-131
1518. 02-05-83--2-31-23101000000033-03-132
1519. 02-05-83--2-31-23101000000033-03-133
1520. 02-05-83--2-31-23101000000033-03-134
1521. 02-05-83--2-31-23101000000033-03-135
1522. 02-05-83--2-31-23101000000033-03-137
1523. 02-05-83--2-31-23101000000033-03-138
1524. 02-05-83--2-31-23101000000033-03-141
1525. 02-05-83--2-31-23101000000033-03-142
1526. 02-05-83--2-31-23101000000033-03-143
1527. 02-05-83--2-31-23101000000033-03-147
1528. 02-05-83--2-31-23101000000033-03-153
1529. 02-05-83--2-31-23101000000033-03-156
1530. 02-05-83--2-31-23101000000033-03-161
1531. 02-05-83--2-31-23101000000033-03-166
1532. 02-05-83--2-31-23101000000033-03-186
1533. 02-05-83--2-31-23101000000033-03-189
1534. 02-05-83--2-31-23101000000033-03-190
1535. 02-05-83--2-31-23101000000033-03-204
1536. 02-05-83--2-31-23101000000033-03-205
1537. 02-05-83--2-31-23101000000033-03-206
1538. 02-05-83--2-31-23101000000033-03-207
1539. 02-05-83--2-31-23101000000033-03-210
1540. 02-05-83--2-31-23101000000033-03-211
1541. 02-05-83--2-31-23101000000033-03-50
1542. 02-05-83--2-31-23101000000033-03-71
1543. 02-05-83--2-31-23101000000033-03-74
1544. 02-05-83--2-31-23101000000033-03-78
1545. 02-05-83--2-31-23101000000033-03-79
1546. 02-05-83--2-34-23100700000009-03-171
1547. 02-05-83--2-34-23100700000009-03-61
1548. 02-05-83--2-34-23100700000009-03-64
1549. 02-05-83--2-34-23100700000009-03-95
1550. 02-05-83--2-35-23101300000037-03-102
1551. 02-05-83--2-35-23101300000037-03-6
1552. 02-05-83--2-35-23101300000037-03-7
1553. 02-05-83--2-35-23101300000037-03-77
1554. 02-05-83--2-35-23101300000037-03-8
1555. 02-05-83--2-35-23101300000037-03-87
1556. 02-05-83--2-35-23101300000037-03-96
1557. 02-05-83--2-35-23101300000037-03-97
1558. 02-05-83--2-37-23100700000051-03-0
1559. 02-05-83--2-37-23100700000051-03-10
1560. 02-05-83--2-37-23100700000051-03-100
1561. 02-05-83--2-37-23100700000051-03-101
1562. 02-05-83--2-37-23100700000051-03-102
1563. 02-05-83--2-37-23100700000051-03-103
1564. 02-05-83--2-37-23100700000051-03-104
1565. 02-05-83--2-37-23100700000051-03-11
1566. 02-05-83--2-37-23100700000051-03-113
1567. 02-05-83--2-37-23100700000051-03-12
1568. 02-05-83--2-37-23100700000051-03-129
1569. 02-05-83--2-37-23100700000051-03-13
1570. 02-05-83--2-37-23100700000051-03-131
1571. 02-05-83--2-37-23100700000051-03-132
1572. 02-05-83--2-37-23100700000051-03-133
1573. 02-05-83--2-37-23100700000051-03-134
1574. 02-05-83--2-37-23100700000051-03-14
1575. 02-05-83--2-37-23100700000051-03-15
1576. 02-05-83--2-37-23100700000051-03-151
1577. 02-05-83--2-37-23100700000051-03-153
1578. 02-05-83--2-37-23100700000051-03-156
1579. 02-05-83--2-37-23100700000051-03-16
1580. 02-05-83--2-37-23100700000051-03-160
1581. 02-05-83--2-37-23100700000051-03-162
1582. 02-05-83--2-37-23100700000051-03-17
1583. 02-05-83--2-37-23100700000051-03-176
1584. 02-05-83--2-37-23100700000051-03-18
1585. 02-05-83--2-37-23100700000051-03-19
1586. 02-05-83--2-37-23100700000051-03-198
1587. 02-05-83--2-37-23100700000051-03-199
1588. 02-05-83--2-37-23100700000051-03-2
1589. 02-05-83--2-37-23100700000051-03-20
1590. 02-05-83--2-37-23100700000051-03-200
1591. 02-05-83--2-37-23100700000051-03-21
1592. 02-05-83--2-37-23100700000051-03-22
1593. 02-05-83--2-37-23100700000051-03-23
1594. 02-05-83--2-37-23100700000051-03-24
1595. 02-05-83--2-37-23100700000051-03-25
1596. 02-05-83--2-37-23100700000051-03-26
1597. 02-05-83--2-37-23100700000051-03-27
1598. 02-05-83--2-37-23100700000051-03-28
1599. 02-05-83--2-37-23100700000051-03-29
1600. 02-05-83--2-37-23100700000051-03-3
1601. 02-05-83--2-37-23100700000051-03-30
1602. 02-05-83--2-37-23100700000051-03-31
1603. 02-05-83--2-37-23100700000051-03-32
1604. 02-05-83--2-37-23100700000051-03-33
1605. 02-05-83--2-37-23100700000051-03-34
1606. 02-05-83--2-37-23100700000051-03-35
1607. 02-05-83--2-37-23100700000051-03-36
1608. 02-05-83--2-37-23100700000051-03-37
1609. 02-05-83--2-37-23100700000051-03-38
1610. 02-05-83--2-37-23100700000051-03-39
1611. 02-05-83--2-37-23100700000051-03-40
1612. 02-05-83--2-37-23100700000051-03-41
1613. 02-05-83--2-37-23100700000051-03-44
1614. 02-05-83--2-37-23100700000051-03-47
1615. 02-05-83--2-37-23100700000051-03-5
1616. 02-05-83--2-37-23100700000051-03-51
1617. 02-05-83--2-37-23100700000051-03-52
1618. 02-05-83--2-37-23100700000051-03-53
1619. 02-05-83--2-37-23100700000051-03-54
1620. 02-05-83--2-37-23100700000051-03-55
1621. 02-05-83--2-37-23100700000051-03-58
1622. 02-05-83--2-37-23100700000051-03-62
1623. 02-05-83--2-37-23100700000051-03-66
1624. 02-05-83--2-37-23100700000051-03-67
1625. 02-05-83--2-37-23100700000051-03-68
1626. 02-05-83--2-37-23100700000051-03-69
1627. 02-05-83--2-37-23100700000051-03-7
1628. 02-05-83--2-37-23100700000051-03-72
1629. 02-05-83--2-37-23100700000051-03-8
1630. 02-05-83--2-37-23100700000051-03-9
1631. 02-05-83--2-37-23100700000051-03-94
1632. 02-05-83--2-37-23100700000051-03-95
1633. 02-05-83--2-37-23100700000051-03-98
1634. 02-05-83--2-37-23100700000051-03-99
1635. 02-05-83--2-38-23091200000045-03-27
1636. 02-05-83--2-38-23091200000045-03-28
1637. 02-05-83--2-38-23091200000045-03-29
1638. 02-05-83--2-39-23100400000010-03-10
1639. 02-05-83--2-39-23100400000010-03-11
1640. 02-05-83--2-39-23100400000010-03-19
1641. 02-05-83--2-39-23100400000010-03-2
1642. 02-05-83--2-39-23100400000010-03-23
1643. 02-05-83--2-39-23100400000010-03-3
1644. 02-05-83--2-39-23100400000010-03-33
1645. 02-05-83--2-39-23100400000010-03-35
1646. 02-05-83--2-39-23100400000010-03-36
1647. 02-05-83--2-39-23100400000010-03-38
1648. 02-05-83--2-39-23100400000010-03-39
1649. 02-05-83--2-39-23100400000010-03-41
1650. 02-05-83--2-39-23100400000010-03-42
1651. 02-05-83--2-39-23100400000010-03-43
1652. 02-05-83--2-39-23100400000010-03-44
1653. 02-05-83--2-39-23100400000010-03-47
1654. 02-05-83--2-39-23100400000010-03-7
1655. 02-05-83--2-39-23100400000010-03-74
1656. 02-05-83--2-39-23100400000010-03-77
1657. 02-05-83--2-39-23100400000010-03-8
1658. 02-05-83--2-39-23100400000010-03-84
1659. 02-05-83--2-39-23100400000010-03-9
1660. 02-05-83--2-39-23100400000010-03-98
1661. 02-05-83--2-39-23101100000057-03-101
1662. 02-05-83--2-39-23101100000057-03-102
1663. 02-05-83--2-39-23101100000057-03-103
1664. 02-05-83--2-39-23101100000057-03-104
1665. 02-05-83--2-39-23101100000057-03-105
1666. 02-05-83--2-39-23101100000057-03-106
1667. 02-05-83--2-39-23101100000057-03-107
1668. 02-05-83--2-39-23101100000057-03-109
1669. 02-05-83--2-39-23101100000057-03-116
1670. 02-05-83--2-39-23101100000057-03-117
1671. 02-05-83--2-39-23101100000057-03-119
1672. 02-05-83--2-39-23101100000057-03-120
1673. 02-05-83--2-39-23101100000057-03-122
1674. 02-05-83--2-39-23101100000057-03-123
1675. 02-05-83--2-39-23101100000057-03-124
1676. 02-05-83--2-39-23101100000057-03-125
1677. 02-05-83--2-39-23101100000057-03-126
1678. 02-05-83--2-39-23101100000057-03-127
1679. 02-05-83--2-39-23101100000057-03-128
1680. 02-05-83--2-39-23101100000057-03-129
1681. 02-05-83--2-39-23101100000057-03-130
1682. 02-05-83--2-39-23101100000057-03-131
1683. 02-05-83--2-39-23101100000057-03-132
1684. 02-05-83--2-39-23101100000057-03-133
1685. 02-05-83--2-39-23101100000057-03-134
1686. 02-05-83--2-39-23101100000057-03-135
1687. 02-05-83--2-39-23101100000057-03-139
1688. 02-05-83--2-39-23101100000057-03-140
1689. 02-05-83--2-39-23101100000057-03-143
1690. 02-05-83--2-39-23101100000057-03-145
1691. 02-05-83--2-39-23101100000057-03-146
1692. 02-05-83--2-39-23101100000057-03-147
1693. 02-05-83--2-39-23101100000057-03-148
1694. 02-05-83--2-39-23101100000057-03-149
1695. 02-05-83--2-39-23101100000057-03-150
1696. 02-05-83--2-39-23101100000057-03-153
1697. 02-05-83--2-39-23101100000057-03-154
1698. 02-05-83--2-39-23101100000057-03-155
1699. 02-05-83--2-39-23101100000057-03-156
1700. 02-05-83--2-39-23101100000057-03-157
1701. 02-05-83--2-39-23101100000057-03-158
1702. 02-05-83--2-39-23101100000057-03-159
1703. 02-05-83--2-39-23101100000057-03-160
1704. 02-05-83--2-39-23101100000057-03-161
1705. 02-05-83--2-39-23101100000057-03-162
1706. 02-05-83--2-39-23101100000057-03-163
1707. 02-05-83--2-39-23101100000057-03-164
1708. 02-05-83--2-39-23101100000057-03-165
1709. 02-05-83--2-39-23101100000057-03-166
1710. 02-05-83--2-39-23101100000057-03-167
1711. 02-05-83--2-39-23101100000057-03-168
1712. 02-05-83--2-39-23101100000057-03-169
1713. 02-05-83--2-39-23101100000057-03-170
1714. 02-05-83--2-39-23101100000057-03-173
1715. 02-05-83--2-39-23101100000057-03-174
1716. 02-05-83--2-39-23101100000057-03-175
1717. 02-05-83--2-39-23101100000057-03-177
1718. 02-05-83--2-39-23101100000057-03-178
1719. 02-05-83--2-39-23101100000057-03-179
1720. 02-05-83--2-39-23101100000057-03-189
1721. 02-05-83--2-39-23101100000057-03-191
1722. 02-05-83--2-39-23101100000057-03-192
1723. 02-05-83--2-39-23101100000057-03-193
1724. 02-05-83--2-39-23101100000057-03-194
1725. 02-05-83--2-39-23101100000057-03-196
1726. 02-05-83--2-39-23101100000057-03-197
1727. 02-05-83--2-39-23101100000057-03-198
1728. 02-05-83--2-39-23101100000057-03-199
1729. 02-05-83--2-39-23101100000057-03-201
1730. 02-05-83--2-39-23101100000057-03-216
1731. 02-05-83--2-39-23101100000057-03-35
1732. 02-05-83--2-39-23101100000057-03-64
1733. 02-05-83--2-39-23101100000057-03-66
1734. 02-05-83--2-39-23101100000057-03-67
1735. 02-05-83--2-39-23101100000057-03-68
1736. 02-05-83--2-39-23101100000057-03-70
1737. 02-05-83--2-39-23101100000057-03-71
1738. 02-05-83--2-39-23101100000057-03-73
1739. 02-05-83--2-39-23101100000057-03-74
1740. 02-05-83--2-39-23101100000057-03-75
