오분류 패턴: Engaged(Interest) → Engaged(Calm)
케이스 수: 2741개
비율: 1.99%
1161. 02-05-83--1-25-23101300000058-01-111
1162. 02-05-83--1-25-23101300000058-01-112
1163. 02-05-83--1-25-23101300000058-01-113
1164. 02-05-83--1-25-23101300000058-01-114
1165. 02-05-83--1-25-23101300000058-01-115
1166. 02-05-83--1-25-23101300000058-01-12
1167. 02-05-83--1-25-23101300000058-01-13
1168. 02-05-83--1-25-23101300000058-01-137
1169. 02-05-83--1-25-23101300000058-01-139
1170. 02-05-83--1-25-23101300000058-01-141
1171. 02-05-83--1-25-23101300000058-01-143
1172. 02-05-83--1-25-23101300000058-01-144
1173. 02-05-83--1-25-23101300000058-01-146
1174. 02-05-83--1-25-23101300000058-01-149
1175. 02-05-83--1-25-23101300000058-01-152
1176. 02-05-83--1-25-23101300000058-01-154
1177. 02-05-83--1-25-23101300000058-01-155
1178. 02-05-83--1-25-23101300000058-01-156
1179. 02-05-83--1-25-23101300000058-01-159
1180. 02-05-83--1-25-23101300000058-01-161
1181. 02-05-83--1-25-23101300000058-01-162
1182. 02-05-83--1-25-23101300000058-01-163
1183. 02-05-83--1-25-23101300000058-01-164
1184. 02-05-83--1-25-23101300000058-01-165
1185. 02-05-83--1-25-23101300000058-01-166
1186. 02-05-83--1-25-23101300000058-01-168
1187. 02-05-83--1-25-23101300000058-01-169
1188. 02-05-83--1-25-23101300000058-01-173
1189. 02-05-83--1-25-23101300000058-01-174
1190. 02-05-83--1-25-23101300000058-01-177
1191. 02-05-83--1-25-23101300000058-01-178
1192. 02-05-83--1-25-23101300000058-01-179
1193. 02-05-83--1-25-23101300000058-01-180
1194. 02-05-83--1-25-23101300000058-01-181
1195. 02-05-83--1-25-23101300000058-01-182
1196. 02-05-83--1-25-23101300000058-01-183
1197. 02-05-83--1-25-23101300000058-01-184
1198. 02-05-83--1-25-23101300000058-01-185
1199. 02-05-83--1-25-23101300000058-01-186
1200. 02-05-83--1-25-23101300000058-01-188
1201. 02-05-83--1-25-23101300000058-01-189
1202. 02-05-83--1-25-23101300000058-01-190
1203. 02-05-83--1-25-23101300000058-01-191
1204. 02-05-83--1-25-23101300000058-01-192
1205. 02-05-83--1-25-23101300000058-01-193
1206. 02-05-83--1-25-23101300000058-01-194
1207. 02-05-83--1-25-23101300000058-01-195
1208. 02-05-83--1-25-23101300000058-01-196
1209. 02-05-83--1-25-23101300000058-01-197
1210. 02-05-83--1-25-23101300000058-01-198
1211. 02-05-83--1-25-23101300000058-01-2
1212. 02-05-83--1-25-23101300000058-01-20
1213. 02-05-83--1-25-23101300000058-01-200
1214. 02-05-83--1-25-23101300000058-01-201
1215. 02-05-83--1-25-23101300000058-01-202
1216. 02-05-83--1-25-23101300000058-01-203
1217. 02-05-83--1-25-23101300000058-01-204
1218. 02-05-83--1-25-23101300000058-01-205
1219. 02-05-83--1-25-23101300000058-01-207
1220. 02-05-83--1-25-23101300000058-01-211
1221. 02-05-83--1-25-23101300000058-01-212
1222. 02-05-83--1-25-23101300000058-01-213
1223. 02-05-83--1-25-23101300000058-01-214
1224. 02-05-83--1-25-23101300000058-01-22
1225. 02-05-83--1-25-23101300000058-01-24
1226. 02-05-83--1-25-23101300000058-01-25
1227. 02-05-83--1-25-23101300000058-01-26
1228. 02-05-83--1-25-23101300000058-01-27
1229. 02-05-83--1-25-23101300000058-01-28
1230. 02-05-83--1-25-23101300000058-01-29
1231. 02-05-83--1-25-23101300000058-01-30
1232. 02-05-83--1-25-23101300000058-01-31
1233. 02-05-83--1-25-23101300000058-01-32
1234. 02-05-83--1-25-23101300000058-01-33
1235. 02-05-83--1-25-23101300000058-01-34
1236. 02-05-83--1-25-23101300000058-01-36
1237. 02-05-83--1-25-23101300000058-01-37
1238. 02-05-83--1-25-23101300000058-01-38
1239. 02-05-83--1-25-23101300000058-01-4
1240. 02-05-83--1-25-23101300000058-01-41
1241. 02-05-83--1-25-23101300000058-01-42
1242. 02-05-83--1-25-23101300000058-01-43
1243. 02-05-83--1-25-23101300000058-01-44
1244. 02-05-83--1-25-23101300000058-01-45
1245. 02-05-83--1-25-23101300000058-01-46
1246. 02-05-83--1-25-23101300000058-01-47
1247. 02-05-83--1-25-23101300000058-01-48
1248. 02-05-83--1-25-23101300000058-01-49
1249. 02-05-83--1-25-23101300000058-01-5
1250. 02-05-83--1-25-23101300000058-01-50
1251. 02-05-83--1-25-23101300000058-01-51
1252. 02-05-83--1-25-23101300000058-01-52
1253. 02-05-83--1-25-23101300000058-01-53
1254. 02-05-83--1-25-23101300000058-01-55
1255. 02-05-83--1-25-23101300000058-01-56
1256. 02-05-83--1-25-23101300000058-01-59
1257. 02-05-83--1-25-23101300000058-01-60
1258. 02-05-83--1-25-23101300000058-01-61
1259. 02-05-83--1-25-23101300000058-01-62
1260. 02-05-83--1-25-23101300000058-01-64
1261. 02-05-83--1-25-23101300000058-01-65
1262. 02-05-83--1-25-23101300000058-01-66
1263. 02-05-83--1-25-23101300000058-01-67
1264. 02-05-83--1-25-23101300000058-01-69
1265. 02-05-83--1-25-23101300000058-01-7
1266. 02-05-83--1-25-23101300000058-01-70
1267. 02-05-83--1-25-23101300000058-01-71
1268. 02-05-83--1-25-23101300000058-01-74
1269. 02-05-83--1-25-23101300000058-01-8
1270. 02-05-83--1-25-23101300000058-01-9
1271. 02-05-83--1-25-23101300000058-01-95
1272. 02-05-83--1-25-23101300000058-01-96
1273. 02-05-83--1-25-23101300000058-01-98
1274. 02-05-83--1-25-23101300000058-01-99
1275. 02-05-83--1-32-23101400000035-01-156
1276. 02-05-83--1-33-23091600000007-01-135
1277. 02-05-83--1-33-23091600000007-01-171
1278. 02-05-83--1-33-23091600000007-01-219
1279. 02-05-83--1-33-23091600000007-01-62
1280. 02-05-83--1-37-23100700000065-01-1
1281. 02-05-83--1-37-23100700000065-01-172
1282. 02-05-83--1-37-23100700000065-01-174
1283. 02-05-83--1-37-23100700000065-01-179
1284. 02-05-83--1-37-23100700000065-01-180
1285. 02-05-83--1-37-23100700000065-01-181
1286. 02-05-83--1-37-23100700000065-01-192
1287. 02-05-83--1-37-23100700000065-01-193
1288. 02-05-83--1-37-23100700000065-01-194
1289. 02-05-83--1-37-23100700000065-01-2
1290. 02-05-83--1-37-23100700000065-01-58
1291. 02-05-83--1-37-23100700000065-01-69
1292. 02-05-83--1-37-23100700000065-01-7
1293. 02-05-83--1-37-23100700000065-01-77
1294. 02-05-83--1-37-23100700000065-01-8
1295. 02-05-83--1-37-23100700000065-01-81
1296. 02-05-83--1-37-23100700000065-01-82
1297. 02-05-83--1-39-23100400000004-01-10
1298. 02-05-83--1-39-23100400000004-01-159
1299. 02-05-83--1-39-23100400000004-01-48
1300. 02-05-83--1-39-23100400000004-01-6
1301. 02-05-83--1-39-23100400000004-01-61
1302. 02-05-83--1-39-23100400000004-01-7
1303. 02-05-83--1-39-23100400000004-01-8
1304. 02-05-83--1-39-23100400000004-01-9
1305. 02-05-83--1-39-23100400000033-01-10
1306. 02-05-83--1-39-23100400000033-01-11
1307. 02-05-83--1-39-23100400000033-01-12
1308. 02-05-83--1-39-23100400000033-01-156
1309. 02-05-83--1-39-23100400000033-01-159
1310. 02-05-83--1-39-23100400000033-01-166
1311. 02-05-83--1-39-23100400000033-01-180
1312. 02-05-83--1-39-23100400000033-01-192
1313. 02-05-83--1-39-23100400000033-01-2
1314. 02-05-83--1-39-23100400000033-01-216
1315. 02-05-83--1-39-23100400000033-01-3
1316. 02-05-83--1-39-23100400000033-01-4
1317. 02-05-83--1-39-23100400000033-01-5
1318. 02-05-83--1-39-23100400000033-01-7
1319. 02-05-83--1-39-23100400000033-01-76
1320. 02-05-83--1-39-23100400000033-01-79
1321. 02-05-83--1-39-23100400000033-01-80
1322. 02-05-83--1-39-23100400000033-01-81
1323. 02-05-83--1-39-23100400000033-01-82
1324. 02-05-83--1-39-23100400000033-01-83
1325. 02-05-83--1-39-23100400000033-01-84
1326. 02-05-83--1-39-23100400000033-01-9
1327. 02-05-83--1-44-23100400000018-01-170
1328. 02-05-83--1-44-23100400000018-01-180
1329. 02-05-83--1-44-23100400000018-01-181
1330. 02-05-83--1-44-23100400000018-01-206
1331. 02-05-83--1-44-23100400000018-01-207
1332. 02-05-83--1-44-23100400000018-01-213
1333. 02-05-83--1-44-23100400000018-01-23
1334. 02-05-83--1-44-23100400000018-01-35
1335. 02-05-83--1-56-23101500000010-01-105
1336. 02-05-83--1-56-23101500000010-01-113
1337. 02-05-83--1-56-23101500000010-01-115
1338. 02-05-83--1-56-23101500000010-01-117
1339. 02-05-83--1-56-23101500000010-01-152
1340. 02-05-83--1-56-23101500000010-01-16
1341. 02-05-83--1-56-23101500000010-01-199
1342. 02-05-83--1-56-23101500000010-01-203
1343. 02-05-83--1-56-23101500000010-01-204
1344. 02-05-83--1-56-23101500000010-01-24
1345. 02-05-83--1-56-23101500000010-01-59
1346. 02-05-83--1-56-23101500000010-01-60
1347. 02-05-83--1-56-23101500000010-01-62
1348. 02-05-83--1-56-23101500000010-01-63
1349. 02-05-83--1-56-23101500000010-01-71
1350. 02-05-83--1-56-23101500000010-01-8
1351. 02-05-83--1-56-23101500000010-01-80
1352. 02-05-83--1-56-23101500000010-01-85
1353. 02-05-83--1-56-23101500000010-01-98
1354. 02-05-83--1-56-23101500000010-01-99
1355. 02-05-83--1-57-23101000000015-01-12
1356. 02-05-83--1-57-23101000000015-01-68
1357. 02-05-83--1-57-23101000000015-01-94
1358. 02-05-83--1-58-23101000000023-01-100
1359. 02-05-83--1-58-23101000000023-01-101
1360. 02-05-83--1-58-23101000000023-01-107
1361. 02-05-83--1-58-23101000000023-01-124
1362. 02-05-83--1-58-23101000000023-01-136
1363. 02-05-83--1-58-23101000000023-01-145
1364. 02-05-83--1-58-23101000000023-01-146
1365. 02-05-83--1-58-23101000000023-01-154
1366. 02-05-83--1-58-23101000000023-01-158
1367. 02-05-83--1-58-23101000000023-01-166
1368. 02-05-83--1-58-23101000000023-01-169
1369. 02-05-83--1-58-23101000000023-01-170
1370. 02-05-83--1-58-23101000000023-01-176
1371. 02-05-83--1-58-23101000000023-01-177
1372. 02-05-83--1-58-23101000000023-01-178
1373. 02-05-83--1-58-23101000000023-01-180
1374. 02-05-83--1-58-23101000000023-01-181
1375. 02-05-83--1-58-23101000000023-01-182
1376. 02-05-83--1-58-23101000000023-01-185
1377. 02-05-83--1-58-23101000000023-01-189
1378. 02-05-83--1-58-23101000000023-01-204
1379. 02-05-83--1-58-23101000000023-01-215
1380. 02-05-83--1-58-23101000000023-01-218
1381. 02-05-83--1-58-23101000000023-01-3
1382. 02-05-83--1-58-23101000000023-01-57
1383. 02-05-83--1-58-23101000000023-01-58
1384. 02-05-83--1-58-23101000000023-01-76
1385. 02-05-83--1-58-23101000000023-01-77
1386. 02-05-83--1-58-23101000000023-01-86
1387. 02-05-83--1-58-23101000000023-01-9
1388. 02-05-83--1-58-23101000000023-01-93
1389. 02-05-83--1-58-23101000000023-01-94
1390. 02-05-83--1-58-23101000000023-01-98
1391. 02-05-83--1-58-23101000000034-01-0
1392. 02-05-83--1-58-23101000000034-01-1
1393. 02-05-83--1-58-23101000000034-01-100
1394. 02-05-83--1-58-23101000000034-01-101
1395. 02-05-83--1-58-23101000000034-01-102
1396. 02-05-83--1-58-23101000000034-01-107
1397. 02-05-83--1-58-23101000000034-01-109
1398. 02-05-83--1-58-23101000000034-01-11
1399. 02-05-83--1-58-23101000000034-01-110
1400. 02-05-83--1-58-23101000000034-01-111
1401. 02-05-83--1-58-23101000000034-01-113
1402. 02-05-83--1-58-23101000000034-01-117
1403. 02-05-83--1-58-23101000000034-01-120
1404. 02-05-83--1-58-23101000000034-01-123
1405. 02-05-83--1-58-23101000000034-01-126
1406. 02-05-83--1-58-23101000000034-01-132
1407. 02-05-83--1-58-23101000000034-01-137
1408. 02-05-83--1-58-23101000000034-01-139
1409. 02-05-83--1-58-23101000000034-01-140
1410. 02-05-83--1-58-23101000000034-01-146
1411. 02-05-83--1-58-23101000000034-01-147
1412. 02-05-83--1-58-23101000000034-01-148
1413. 02-05-83--1-58-23101000000034-01-149
1414. 02-05-83--1-58-23101000000034-01-150
1415. 02-05-83--1-58-23101000000034-01-151
1416. 02-05-83--1-58-23101000000034-01-153
1417. 02-05-83--1-58-23101000000034-01-158
1418. 02-05-83--1-58-23101000000034-01-159
1419. 02-05-83--1-58-23101000000034-01-160
1420. 02-05-83--1-58-23101000000034-01-161
1421. 02-05-83--1-58-23101000000034-01-162
1422. 02-05-83--1-58-23101000000034-01-163
1423. 02-05-83--1-58-23101000000034-01-164
1424. 02-05-83--1-58-23101000000034-01-165
1425. 02-05-83--1-58-23101000000034-01-166
1426. 02-05-83--1-58-23101000000034-01-170
1427. 02-05-83--1-58-23101000000034-01-171
1428. 02-05-83--1-58-23101000000034-01-176
1429. 02-05-83--1-58-23101000000034-01-195
1430. 02-05-83--1-58-23101000000034-01-196
1431. 02-05-83--1-58-23101000000034-01-197
1432. 02-05-83--1-58-23101000000034-01-198
1433. 02-05-83--1-58-23101000000034-01-199
1434. 02-05-83--1-58-23101000000034-01-2
1435. 02-05-83--1-58-23101000000034-01-200
1436. 02-05-83--1-58-23101000000034-01-201
1437. 02-05-83--1-58-23101000000034-01-202
1438. 02-05-83--1-58-23101000000034-01-203
1439. 02-05-83--1-58-23101000000034-01-204
1440. 02-05-83--1-58-23101000000034-01-205
1441. 02-05-83--1-58-23101000000034-01-206
1442. 02-05-83--1-58-23101000000034-01-207
1443. 02-05-83--1-58-23101000000034-01-208
1444. 02-05-83--1-58-23101000000034-01-209
1445. 02-05-83--1-58-23101000000034-01-212
1446. 02-05-83--1-58-23101000000034-01-213
1447. 02-05-83--1-58-23101000000034-01-23
1448. 02-05-83--1-58-23101000000034-01-28
1449. 02-05-83--1-58-23101000000034-01-3
1450. 02-05-83--1-58-23101000000034-01-47
1451. 02-05-83--1-58-23101000000034-01-49
1452. 02-05-83--1-58-23101000000034-01-5
1453. 02-05-83--1-58-23101000000034-01-6
1454. 02-05-83--1-58-23101000000034-01-7
1455. 02-05-83--1-58-23101000000034-01-71
1456. 02-05-83--1-58-23101000000034-01-72
1457. 02-05-83--1-58-23101000000034-01-73
1458. 02-05-83--1-58-23101000000034-01-74
1459. 02-05-83--1-58-23101000000034-01-78
1460. 02-05-83--1-58-23101000000034-01-8
1461. 02-05-83--1-58-23101000000034-01-81
1462. 02-05-83--1-58-23101000000034-01-84
1463. 02-05-83--1-58-23101000000034-01-85
1464. 02-05-83--1-58-23101000000034-01-87
1465. 02-05-83--1-58-23101000000034-01-9
1466. 02-05-83--1-58-23101000000034-01-90
1467. 02-05-83--1-58-23101000000034-01-95
1468. 02-05-83--1-58-23101000000034-01-97
1469. 02-05-83--1-58-23101000000034-01-99
1470. 02-05-83--1-59-23092300000030-01-109
1471. 02-05-83--1-59-23092300000030-01-112
1472. 02-05-83--1-59-23092300000030-01-142
1473. 02-05-83--1-59-23092300000030-01-143
1474. 02-05-83--1-59-23092300000030-01-21
1475. 02-05-83--1-59-23092300000030-01-50
1476. 02-05-83--1-59-23092300000030-01-56
1477. 02-05-83--1-59-23092300000030-01-68
1478. 02-05-83--1-59-23092300000030-01-69
1479. 02-05-83--1-59-23092300000030-01-71
1480. 02-05-83--1-59-23092300000030-01-72
1481. 02-05-83--1-59-23092300000030-01-85
1482. 02-05-83--1-59-23092300000030-01-86
1483. 02-05-83--1-59-23092300000030-01-87
1484. 02-05-83--1-59-23092300000030-01-88
1485. 02-05-83--1-59-23092300000030-01-89
1486. 02-05-83--1-59-23092300000030-01-90
1487. 02-05-83--1-59-23092300000030-01-91
1488. 02-05-83--2-25-23091200000031-01-155
1489. 02-05-83--2-25-23091200000031-01-181
1490. 02-05-83--2-29-23101100000023-01-0
1491. 02-05-83--2-29-23101100000023-01-206
1492. 02-05-83--2-29-23101100000023-01-70
1493. 02-05-83--2-29-23101100000023-01-88
1494. 02-05-83--2-29-23101100000023-01-93
1495. 02-05-83--2-29-23101100000023-01-94
1496. 02-05-83--2-29-23101100000023-01-95
1497. 02-05-83--2-29-23101100000023-01-96
1498. 02-05-83--2-29-23101100000023-01-97
1499. 02-05-83--2-34-23100700000009-01-156
1500. 02-05-83--2-34-23100700000009-01-205
1501. 02-05-83--2-37-23100700000051-01-0
1502. 02-05-83--2-37-23100700000051-01-1
1503. 02-05-83--2-37-23100700000051-01-10
1504. 02-05-83--2-37-23100700000051-01-11
1505. 02-05-83--2-37-23100700000051-01-12
1506. 02-05-83--2-37-23100700000051-01-172
1507. 02-05-83--2-37-23100700000051-01-173
1508. 02-05-83--2-37-23100700000051-01-174
1509. 02-05-83--2-37-23100700000051-01-176
1510. 02-05-83--2-37-23100700000051-01-177
1511. 02-05-83--2-37-23100700000051-01-190
1512. 02-05-83--2-37-23100700000051-01-2
1513. 02-05-83--2-37-23100700000051-01-3
1514. 02-05-83--2-37-23100700000051-01-35
1515. 02-05-83--2-37-23100700000051-01-4
1516. 02-05-83--2-37-23100700000051-01-47
1517. 02-05-83--2-37-23100700000051-01-48
1518. 02-05-83--2-37-23100700000051-01-49
1519. 02-05-83--2-37-23100700000051-01-5
1520. 02-05-83--2-37-23100700000051-01-6
1521. 02-05-83--2-37-23100700000051-01-7
1522. 02-05-83--2-37-23100700000051-01-71
1523. 02-05-83--2-37-23100700000051-01-72
1524. 02-05-83--2-37-23100700000051-01-8
1525. 02-05-83--2-37-23100700000051-01-83
1526. 02-05-83--2-37-23100700000051-01-85
1527. 02-05-83--2-37-23100700000051-01-86
1528. 02-05-83--2-37-23100700000051-01-9
1529. 02-05-83--2-38-23091200000045-01-100
1530. 02-05-83--2-38-23091200000045-01-136
1531. 02-05-83--2-38-23091200000045-01-149
1532. 02-05-83--2-38-23091200000045-01-161
1533. 02-05-83--2-38-23091200000045-01-174
1534. 02-05-83--2-38-23091200000045-01-186
1535. 02-05-83--2-38-23091200000045-01-198
1536. 02-05-83--2-38-23091200000045-01-211
1537. 02-05-83--2-38-23091200000045-01-38
1538. 02-05-83--2-38-23091200000045-01-86
1539. 02-05-83--2-38-23091200000045-01-98
1540. 02-05-83--2-38-23091200000045-01-99
1541. 02-05-83--2-39-23100400000010-01-1
1542. 02-05-83--2-39-23100400000010-01-3
1543. 02-05-83--2-39-23100400000010-01-4
1544. 02-05-83--2-39-23100400000010-01-98
1545. 02-05-83--2-39-23101100000057-01-110
1546. 02-05-83--2-39-23101100000057-01-13
1547. 02-05-83--2-39-23101100000057-01-14
1548. 02-05-83--2-39-23101100000057-01-25
1549. 02-05-83--2-39-23101100000057-01-26
1550. 02-05-83--2-39-23101100000057-01-27
1551. 02-05-83--2-39-23101100000057-01-28
1552. 02-05-83--2-39-23101100000057-01-29
1553. 02-05-83--2-39-23101100000057-01-30
1554. 02-05-83--2-39-23101100000057-01-32
1555. 02-05-83--2-39-23101100000057-01-34
1556. 02-05-83--2-39-23101100000057-01-37
1557. 02-05-83--2-39-23101100000057-01-38
1558. 02-05-83--2-39-23101100000057-01-40
1559. 02-05-83--2-39-23101100000057-01-42
1560. 02-05-83--2-39-23101100000057-01-43
1561. 02-05-83--2-39-23101100000057-01-44
1562. 02-05-83--2-39-23101100000057-01-45
1563. 02-05-83--2-39-23101100000057-01-54
1564. 02-05-83--2-39-23101100000057-01-55
1565. 02-05-83--2-39-23101100000057-01-56
1566. 02-05-83--2-39-23101100000057-01-57
1567. 02-05-83--2-39-23101100000057-01-58
1568. 02-05-83--2-39-23101100000057-01-59
1569. 02-05-83--2-39-23101100000057-01-60
1570. 02-05-83--2-39-23101100000057-01-62
1571. 02-05-83--2-39-23101100000057-01-63
1572. 02-05-83--2-39-23101100000057-01-67
1573. 02-05-83--2-39-23101100000057-01-68
1574. 02-05-83--2-39-23101100000057-01-69
1575. 02-05-83--2-39-23101100000057-01-70
1576. 02-05-83--2-39-23101100000057-01-71
1577. 02-05-83--2-39-23101100000057-01-83
1578. 02-05-83--2-39-23101100000057-01-86
1579. 02-05-83--2-40-23092500000001-01-11
1580. 02-05-83--2-40-23092500000001-01-156
1581. 02-05-83--2-40-23100600000054-01-0
1582. 02-05-83--2-40-23100600000054-01-194
1583. 02-05-83--2-40-23100600000054-01-74
1584. 02-05-83--2-41-23101400000037-01-118
1585. 02-05-83--2-41-23101400000037-01-215
1586. 02-05-83--2-43-23101200000010-01-70
1587. 02-05-83--2-43-23101400000016-01-145
1588. 02-05-83--2-43-23101400000016-01-61
1589. 02-05-83--2-43-23101400000036-01-103
1590. 02-05-83--2-43-23101400000036-01-105
1591. 02-05-83--2-43-23101400000036-01-107
1592. 02-05-83--2-43-23101400000036-01-108
1593. 02-05-83--2-43-23101400000036-01-109
1594. 02-05-83--2-43-23101400000036-01-110
1595. 02-05-83--2-43-23101400000036-01-111
1596. 02-05-83--2-43-23101400000036-01-112
1597. 02-05-83--2-43-23101400000036-01-113
1598. 02-05-83--2-43-23101400000036-01-114
1599. 02-05-83--2-43-23101400000036-01-116
1600. 02-05-83--2-43-23101400000036-01-123
1601. 02-05-83--2-43-23101400000036-01-124
1602. 02-05-83--2-43-23101400000036-01-125
1603. 02-05-83--2-43-23101400000036-01-128
1604. 02-05-83--2-43-23101400000036-01-130
1605. 02-05-83--2-43-23101400000036-01-133
1606. 02-05-83--2-43-23101400000036-01-135
1607. 02-05-83--2-43-23101400000036-01-138
1608. 02-05-83--2-43-23101400000036-01-140
1609. 02-05-83--2-43-23101400000036-01-141
1610. 02-05-83--2-43-23101400000036-01-40
1611. 02-05-83--2-43-23101400000036-01-48
1612. 02-05-83--2-43-23101400000036-01-49
1613. 02-05-83--2-43-23101400000036-01-50
1614. 02-05-83--2-43-23101400000036-01-51
1615. 02-05-83--2-43-23101400000036-01-53
1616. 02-05-83--2-43-23101400000036-01-74
1617. 02-05-83--2-43-23101400000036-01-75
1618. 02-05-83--2-43-23101400000036-01-77
1619. 02-05-83--2-43-23101400000036-01-78
1620. 02-05-83--2-43-23101400000036-01-79
1621. 02-05-83--2-43-23101400000036-01-80
1622. 02-05-83--2-43-23101400000036-01-81
1623. 02-05-83--2-43-23101400000036-01-82
1624. 02-05-83--2-43-23101400000036-01-87
1625. 02-05-83--2-43-23101400000036-01-88
1626. 02-05-83--2-43-23101400000036-01-92
1627. 02-05-83--2-43-23101600000003-01-169
1628. 02-05-83--2-43-23101600000003-01-170
1629. 02-05-83--2-43-23101600000003-01-171
1630. 02-05-83--2-43-23101600000003-01-172
1631. 02-05-83--2-43-23101600000003-01-180
1632. 02-05-83--2-43-23101600000003-01-216
1633. 02-05-83--2-43-23101600000003-01-96
1634. 02-05-83--2-48-23100700000024-01-42
1635. 02-05-83--2-48-23100700000024-01-43
1636. 02-05-83--2-48-23100700000024-01-69
1637. 02-05-83--2-49-23101400000018-01-3
1638. 02-05-83--2-49-23101400000018-01-47
1639. 02-05-83--2-50-23101500000007-01-141
1640. 02-05-83--2-50-23101500000007-01-142
1641. 02-05-83--2-50-23101500000007-01-171
1642. 02-05-83--2-51-23100700000042-01-101
1643. 02-05-83--2-51-23100700000042-01-102
1644. 02-05-83--2-51-23100700000042-01-104
1645. 02-05-83--2-51-23100700000042-01-141
1646. 02-05-83--2-51-23100700000042-01-145
1647. 02-05-83--2-51-23100700000042-01-149
1648. 02-05-83--2-51-23100700000042-01-151
1649. 02-05-83--2-51-23100700000042-01-161
1650. 02-05-83--2-51-23100700000042-01-162
1651. 02-05-83--2-51-23100700000042-01-163
1652. 02-05-83--2-51-23100700000042-01-167
1653. 02-05-83--2-51-23100700000042-01-178
1654. 02-05-83--2-51-23100700000042-01-179
1655. 02-05-83--2-51-23100700000042-01-181
1656. 02-05-83--2-51-23100700000042-01-186
1657. 02-05-83--2-51-23100700000042-01-187
1658. 02-05-83--2-51-23100700000042-01-188
1659. 02-05-83--2-51-23100700000042-01-50
1660. 02-05-83--2-51-23100700000042-01-70
1661. 02-05-83--2-51-23100700000042-01-72
1662. 02-05-83--2-51-23100700000042-01-73
1663. 02-05-83--2-51-23100700000042-01-74
1664. 02-05-83--2-51-23100700000042-01-75
1665. 02-05-83--2-51-23100700000042-01-76
1666. 02-05-83--2-52-23101500000006-01-149
1667. 02-05-83--2-52-23101500000006-01-63
1668. 02-05-83--2-52-23101500000006-01-65
1669. 02-05-83--2-55-23101000000016-01-127
1670. 02-05-83--2-55-23101000000016-01-128
1671. 02-05-83--2-55-23101000000016-01-138
1672. 02-05-83--2-55-23101000000016-01-140
1673. 02-05-83--2-55-23101000000016-01-164
1674. 02-05-83--2-55-23101000000016-01-166
1675. 02-05-83--2-55-23101000000016-01-196
1676. 02-05-83--2-55-23101000000016-01-51
1677. 02-05-83--2-55-23101000000016-01-52
1678. 02-05-83--2-55-23101000000016-01-53
1679. 02-05-83--2-55-23101000000016-01-54
1680. 02-05-83--2-55-23101000000016-01-55
1681. 02-05-83--2-55-23101000000016-01-56
1682. 02-05-83--2-55-23101000000016-01-8
1683. 02-05-83--2-55-23101000000016-01-85
1684. 02-05-83--2-55-23101000000016-01-86
1685. 02-05-83--2-55-23101000000016-01-87
1686. 02-05-83--2-55-23101000000016-01-88
1687. 02-05-83--2-55-23101000000016-01-89
1688. 02-05-83--2-55-23101000000016-01-90
1689. 02-05-83--2-55-23101000000016-01-91
1690. 02-05-83--2-55-23101000000016-01-93
1691. 02-05-83--2-56-23101700000004-01-51
1692. 02-05-83--2-58-23101000000049-01-104
1693. 02-05-83--2-58-23101000000049-01-115
1694. 02-05-83--2-58-23101000000049-01-136
1695. 02-05-83--2-58-23101000000049-01-140
1696. 02-05-83--2-58-23101000000049-01-152
1697. 02-05-83--2-58-23101000000049-01-164
1698. 02-05-83--2-58-23101000000049-01-177
1699. 02-05-83--2-58-23101000000049-01-189
1700. 02-05-83--2-58-23101000000049-01-201
1701. 02-05-83--2-58-23101000000049-01-212
1702. 02-05-83--2-58-23101000000049-01-25
1703. 02-05-83--2-58-23101000000049-01-68
1704. 02-05-83--2-58-23101000000049-01-74
1705. 02-05-83--2-58-23101000000049-01-94
1706. 02-05-83--2-58-23101000000049-01-96
1707. 03-02-108-01-2-14-23082700000119-01-100
1708. 03-02-108-01-2-14-23082700000119-01-101
1709. 03-02-108-01-2-14-23082700000119-01-103
1710. 03-02-108-01-2-14-23082700000119-01-105
1711. 03-02-108-01-2-14-23082700000119-01-110
1712. 03-02-108-01-2-14-23082700000119-01-111
1713. 03-02-108-01-2-14-23082700000119-01-123
1714. 03-02-108-01-2-14-23082700000119-01-124
1715. 03-02-108-01-2-14-23082700000119-01-131
1716. 03-02-108-01-2-14-23082700000119-01-145
1717. 03-02-108-01-2-14-23082700000119-01-154
1718. 03-02-108-01-2-14-23082700000119-01-159
1719. 03-02-108-01-2-14-23082700000119-01-161
1720. 03-02-108-01-2-14-23082700000119-01-165
1721. 03-02-108-01-2-14-23082700000119-01-181
1722. 03-02-108-01-2-14-23082700000119-01-19
1723. 03-02-108-01-2-14-23082700000119-01-194
1724. 03-02-108-01-2-14-23082700000119-01-196
1725. 03-02-108-01-2-14-23082700000119-01-197
1726. 03-02-108-01-2-14-23082700000119-01-198
1727. 03-02-108-01-2-14-23082700000119-01-2
1728. 03-02-108-01-2-14-23082700000119-01-202
1729. 03-02-108-01-2-14-23082700000119-01-206
1730. 03-02-108-01-2-14-23082700000119-01-208
1731. 03-02-108-01-2-14-23082700000119-01-23
1732. 03-02-108-01-2-14-23082700000119-01-27
1733. 03-02-108-01-2-14-23082700000119-01-28
1734. 03-02-108-01-2-14-23082700000119-01-29
1735. 03-02-108-01-2-14-23082700000119-01-31
1736. 03-02-108-01-2-14-23082700000119-01-4
1737. 03-02-108-01-2-14-23082700000119-01-40
1738. 03-02-108-01-2-14-23082700000119-01-5
